5.280000000000000000e+02,9.223546999999999940e+00,1.154604999999999926e+01
5.290000000000000000e+02,9.141536999999999580e+00,1.156470000000000020e+01
5.300000000000000000e+02,9.084149000000000029e+00,1.159500000000000064e+01
5.310000000000000000e+02,9.210440000000000182e+00,1.163176999999999950e+01
5.320000000000000000e+02,9.044936999999999117e+00,1.168256000000000050e+01
5.330000000000000000e+02,9.133513000000000659e+00,1.165415999999999919e+01
5.340000000000000000e+02,9.173038999999999277e+00,1.169885000000000019e+01
5.350000000000000000e+02,9.274527000000000854e+00,1.166576000000000057e+01
5.360000000000000000e+02,9.345618999999999232e+00,1.164991000000000021e+01
5.370000000000000000e+02,9.212581999999999383e+00,1.172861999999999938e+01
5.380000000000000000e+02,9.272292000000000201e+00,1.170076000000000072e+01
5.390000000000000000e+02,9.079079999999999373e+00,1.172837999999999958e+01
5.400000000000000000e+02,9.082050000000000622e+00,1.166769000000000034e+01
5.410000000000000000e+02,8.985270999999999120e+00,1.168012000000000050e+01
5.420000000000000000e+02,8.984037000000000717e+00,1.164370000000000083e+01
5.430000000000000000e+02,9.016949999999999577e+00,1.163969999999999949e+01
5.440000000000000000e+02,9.028247999999999607e+00,1.167737999999999943e+01
5.450000000000000000e+02,9.004070000000000462e+00,1.167309000000000019e+01
5.460000000000000000e+02,9.121228999999999587e+00,1.163256999999999941e+01
5.470000000000000000e+02,8.990674999999999528e+00,1.164217999999999975e+01
5.480000000000000000e+02,8.821460999999999331e+00,1.143811000000000000e+01
5.490000000000000000e+02,8.773336999999999719e+00,1.145710000000000051e+01
5.500000000000000000e+02,8.932968999999999937e+00,1.141957000000000022e+01
5.510000000000000000e+02,8.889891000000000432e+00,1.144157000000000046e+01
5.520000000000000000e+02,8.977489000000000274e+00,1.153073000000000015e+01
5.530000000000000000e+02,9.009116000000000568e+00,1.148981000000000030e+01
5.540000000000000000e+02,9.137299999999999756e+00,1.151059000000000054e+01
5.550000000000000000e+02,9.205028000000000432e+00,1.154841000000000051e+01
5.560000000000000000e+02,9.361290999999999585e+00,1.157089000000000034e+01
5.570000000000000000e+02,9.369426999999999950e+00,1.156320999999999977e+01
5.580000000000000000e+02,9.441302999999999557e+00,1.155255000000000010e+01
5.590000000000000000e+02,9.650251000000000801e+00,1.158365000000000045e+01
5.600000000000000000e+02,9.700300999999999618e+00,1.157041000000000075e+01
5.610000000000000000e+02,9.691186000000000078e+00,1.154288000000000025e+01
5.620000000000000000e+02,9.791230999999999796e+00,1.159847000000000072e+01
5.630000000000000000e+02,9.778228000000000364e+00,1.163424999999999976e+01
5.640000000000000000e+02,9.776168999999999443e+00,1.165179999999999971e+01
5.650000000000000000e+02,9.850222000000000477e+00,1.165290000000000070e+01
5.660000000000000000e+02,9.817508000000000123e+00,1.163672000000000040e+01
5.670000000000000000e+02,9.817866999999999678e+00,1.167117999999999967e+01
5.680000000000000000e+02,9.769811000000000689e+00,1.170919999999999916e+01
5.690000000000000000e+02,9.697850999999999999e+00,1.169289000000000023e+01
5.700000000000000000e+02,9.713784999999999670e+00,1.167755999999999972e+01
5.710000000000000000e+02,9.719326999999999828e+00,1.165954999999999941e+01
5.720000000000000000e+02,9.831766999999999257e+00,1.168019999999999925e+01
5.730000000000000000e+02,9.790832999999999231e+00,1.169466000000000072e+01
5.740000000000000000e+02,9.797202000000000410e+00,1.164563000000000059e+01
5.750000000000000000e+02,9.728910000000000835e+00,1.163551999999999964e+01
5.760000000000000000e+02,9.703614999999999213e+00,1.159098000000000006e+01
5.770000000000000000e+02,9.709210000000000562e+00,1.160060999999999964e+01
5.780000000000000000e+02,9.651977999999999724e+00,1.160077000000000069e+01
5.790000000000000000e+02,9.649699000000000026e+00,1.156642000000000081e+01
5.800000000000000000e+02,9.497645999999999589e+00,1.152750999999999948e+01
5.810000000000000000e+02,9.496753999999999252e+00,1.153425000000000011e+01
5.820000000000000000e+02,9.455669000000000324e+00,1.155821000000000076e+01
5.830000000000000000e+02,9.360663999999999874e+00,1.151914999999999978e+01
5.840000000000000000e+02,9.401808000000000831e+00,1.153116999999999948e+01
5.850000000000000000e+02,9.264561000000000490e+00,1.151179999999999914e+01
5.860000000000000000e+02,9.094678999999999292e+00,1.152421999999999969e+01
5.870000000000000000e+02,9.114601999999999649e+00,1.149876000000000076e+01
5.880000000000000000e+02,8.821158999999999750e+00,1.148207000000000022e+01
5.890000000000000000e+02,8.788361999999999341e+00,1.149792000000000058e+01
5.900000000000000000e+02,8.754825000000000301e+00,1.151932000000000045e+01
5.910000000000000000e+02,8.700485000000000468e+00,1.147049999999999947e+01
5.920000000000000000e+02,8.629431999999999547e+00,1.142808999999999919e+01
5.930000000000000000e+02,8.569366999999999734e+00,1.147636999999999929e+01
5.940000000000000000e+02,8.211883000000000266e+00,1.145809999999999995e+01
5.950000000000000000e+02,7.965220000000000411e+00,1.144682000000000066e+01
5.960000000000000000e+02,7.557733999999999952e+00,1.142003000000000057e+01
5.970000000000000000e+02,7.728170999999999680e+00,1.135926000000000080e+01
5.980000000000000000e+02,7.740992999999999569e+00,1.131535000000000046e+01
5.990000000000000000e+02,7.710200999999999638e+00,1.132569999999999943e+01
6.000000000000000000e+02,7.164787999999999712e+00,1.131523999999999930e+01
6.010000000000000000e+02,6.996158000000000321e+00,1.135632999999999981e+01
6.020000000000000000e+02,6.847815999999999903e+00,1.132771999999999935e+01
6.030000000000000000e+02,6.632160999999999973e+00,1.129354000000000013e+01
6.040000000000000000e+02,6.513830999999999705e+00,1.122265999999999941e+01
6.050000000000000000e+02,6.360909999999999620e+00,1.126535999999999937e+01
6.060000000000000000e+02,6.542400999999999911e+00,1.126872999999999969e+01
6.070000000000000000e+02,6.183105000000000295e+00,1.130879000000000012e+01
6.080000000000000000e+02,5.958915000000000184e+00,1.125845999999999947e+01
6.090000000000000000e+02,5.749252000000000251e+00,1.137097999999999942e+01
6.100000000000000000e+02,5.900220000000000020e+00,1.122490999999999950e+01
6.110000000000000000e+02,0.000000000000000000e+00,1.126543000000000028e+01
6.120000000000000000e+02,6.475965000000000416e+00,1.129672000000000054e+01
6.130000000000000000e+02,8.191418000000000532e+00,1.135210999999999970e+01
6.140000000000000000e+02,7.904802000000000106e+00,1.141247000000000078e+01
6.150000000000000000e+02,8.207717999999999847e+00,1.139450000000000074e+01
6.160000000000000000e+02,9.089235999999999649e+00,1.160792999999999964e+01
6.170000000000000000e+02,8.821801999999999921e+00,1.162264000000000053e+01
9.130000000000000000e+02,7.945338999999999707e+00,1.143815000000000026e+01
9.140000000000000000e+02,7.808851999999999904e+00,1.132075999999999993e+01
9.150000000000000000e+02,8.055042000000000257e+00,1.135135000000000005e+01
9.160000000000000000e+02,8.493494999999999351e+00,1.129367000000000054e+01
9.170000000000000000e+02,8.653230000000000643e+00,1.123584999999999923e+01
9.180000000000000000e+02,8.591675999999999647e+00,1.129809999999999981e+01
9.190000000000000000e+02,8.801448000000000604e+00,1.131870999999999938e+01
9.200000000000000000e+02,8.657897999999999428e+00,1.143797999999999959e+01
9.210000000000000000e+02,8.901336000000000581e+00,1.152209000000000039e+01
9.220000000000000000e+02,8.851062000000000651e+00,1.160028999999999932e+01
9.230000000000000000e+02,8.935333999999999222e+00,1.184816999999999965e+01
9.240000000000000000e+02,8.839211999999999847e+00,1.182390000000000008e+01
9.250000000000000000e+02,8.919083000000000538e+00,1.185556000000000054e+01
9.260000000000000000e+02,8.919387000000000398e+00,1.187814000000000014e+01
9.270000000000000000e+02,8.854827000000000226e+00,1.182085999999999970e+01
9.280000000000000000e+02,8.864822999999999453e+00,1.182915999999999990e+01
9.290000000000000000e+02,8.895200000000000884e+00,1.188902999999999999e+01
9.300000000000000000e+02,8.816435999999999495e+00,1.152338999999999913e+01
9.310000000000000000e+02,8.941969999999999530e+00,1.155213999999999963e+01
9.320000000000000000e+02,8.601717000000000724e+00,1.139541999999999966e+01
9.330000000000000000e+02,8.771516999999999342e+00,1.138597999999999999e+01
9.340000000000000000e+02,8.813553000000000637e+00,1.131709999999999994e+01
9.350000000000000000e+02,8.629168999999999201e+00,1.137584000000000017e+01
9.360000000000000000e+02,8.839458000000000482e+00,1.134149000000000029e+01
9.370000000000000000e+02,8.809317000000000064e+00,1.145518000000000036e+01
9.380000000000000000e+02,8.817987999999999715e+00,1.132587000000000010e+01
9.390000000000000000e+02,8.552011000000000251e+00,1.137008999999999936e+01
9.400000000000000000e+02,8.635557000000000372e+00,1.129930000000000057e+01
9.410000000000000000e+02,8.526607999999999521e+00,1.142896999999999963e+01
9.420000000000000000e+02,8.541757000000000488e+00,1.143591999999999942e+01
9.430000000000000000e+02,8.283766999999999214e+00,1.137049999999999983e+01
9.440000000000000000e+02,8.540233999999999881e+00,1.139409000000000027e+01
9.450000000000000000e+02,8.241925000000000168e+00,1.135795000000000066e+01
9.460000000000000000e+02,8.461226999999999165e+00,1.132028000000000034e+01
9.470000000000000000e+02,8.491106000000000265e+00,1.144276999999999944e+01
9.480000000000000000e+02,8.637784999999999158e+00,1.147029000000000032e+01
9.490000000000000000e+02,8.636226999999999876e+00,1.134994000000000014e+01
9.500000000000000000e+02,8.672434000000000864e+00,1.140704999999999991e+01
9.510000000000000000e+02,8.803572000000000841e+00,1.154076000000000057e+01
9.520000000000000000e+02,8.884323999999999444e+00,1.152890999999999977e+01
9.530000000000000000e+02,8.990821999999999647e+00,1.145663000000000054e+01
9.540000000000000000e+02,8.947456999999999994e+00,1.130349999999999966e+01
9.550000000000000000e+02,9.482974000000000458e+00,1.137622000000000000e+01
9.560000000000000000e+02,9.971325999999999468e+00,1.154634000000000071e+01
9.570000000000000000e+02,1.018207999999999913e+01,1.158168000000000042e+01
9.580000000000000000e+02,1.024262000000000050e+01,1.167582999999999949e+01
9.590000000000000000e+02,8.947727000000000430e+00,1.090996999999999950e+01
9.600000000000000000e+02,8.947727000000000430e+00,1.091718000000000011e+01
9.610000000000000000e+02,1.002350999999999992e+01,1.147259000000000029e+01
9.620000000000000000e+02,9.901455999999999591e+00,1.153224999999999945e+01
9.630000000000000000e+02,9.265821000000000751e+00,1.162185999999999986e+01
9.640000000000000000e+02,9.965282999999999447e+00,1.163504000000000005e+01
9.650000000000000000e+02,1.049276000000000053e+01,1.158333000000000013e+01
9.660000000000000000e+02,8.358567000000000746e+00,9.694012999999999991e+00
9.670000000000000000e+02,1.116207999999999956e+01,1.163164000000000087e+01
9.680000000000000000e+02,1.154094000000000086e+01,1.170928999999999931e+01
9.690000000000000000e+02,1.147418000000000049e+01,1.178969000000000023e+01
9.700000000000000000e+02,1.140905000000000058e+01,1.178618999999999950e+01
9.710000000000000000e+02,1.058511000000000024e+01,1.067666999999999966e+01
9.720000000000000000e+02,1.120307999999999993e+01,1.184594000000000058e+01
9.730000000000000000e+02,1.108637000000000050e+01,1.174018000000000050e+01
9.740000000000000000e+02,1.100178000000000011e+01,1.162207000000000079e+01
9.750000000000000000e+02,1.086436999999999919e+01,1.182099000000000011e+01
9.760000000000000000e+02,1.077915999999999919e+01,1.166769000000000034e+01
9.770000000000000000e+02,1.066154000000000046e+01,1.151304999999999978e+01
9.780000000000000000e+02,1.047298999999999936e+01,1.153232999999999997e+01
9.790000000000000000e+02,1.018139000000000038e+01,1.115413000000000032e+01
9.800000000000000000e+02,1.092603000000000080e+01,1.178589000000000020e+01
9.810000000000000000e+02,1.066393000000000058e+01,1.169543999999999961e+01
9.820000000000000000e+02,9.892075999999999425e+00,1.145059000000000005e+01
9.830000000000000000e+02,9.971664000000000527e+00,1.171063999999999972e+01
9.840000000000000000e+02,9.985436999999999230e+00,1.169947999999999944e+01
9.850000000000000000e+02,9.519894000000000744e+00,1.158234000000000030e+01
9.860000000000000000e+02,8.608942000000000760e+00,1.138500999999999941e+01
9.870000000000000000e+02,8.654147000000000034e+00,1.156821000000000055e+01
9.880000000000000000e+02,7.824538000000000437e+00,1.139253000000000071e+01
9.890000000000000000e+02,8.002287000000000816e+00,1.148709999999999987e+01
1.473000000000000000e+03,5.933086000000000304e+00,1.144624999999999915e+01
1.474000000000000000e+03,6.289926000000000350e+00,1.121724000000000032e+01
1.475000000000000000e+03,6.922009000000000079e+00,1.137271999999999927e+01
1.476000000000000000e+03,7.200461999999999918e+00,1.153748000000000040e+01
1.477000000000000000e+03,8.053487999999999758e+00,1.146991000000000049e+01
1.478000000000000000e+03,7.599270999999999887e+00,1.150428999999999924e+01
1.479000000000000000e+03,8.051655999999999480e+00,1.150259999999999927e+01
1.480000000000000000e+03,8.410161999999999694e+00,1.151889000000000074e+01
1.481000000000000000e+03,8.610305999999999571e+00,1.142803999999999931e+01
1.482000000000000000e+03,8.891721000000000430e+00,1.151969000000000065e+01
1.483000000000000000e+03,8.808647999999999811e+00,1.153664000000000023e+01
1.484000000000000000e+03,8.945736000000000132e+00,1.143432999999999922e+01
1.485000000000000000e+03,9.246358000000000743e+00,1.152105000000000068e+01
1.486000000000000000e+03,8.797081999999999624e+00,1.150782000000000060e+01
1.487000000000000000e+03,9.043730000000000047e+00,1.149329000000000001e+01
1.488000000000000000e+03,8.989321000000000339e+00,1.163753999999999955e+01
1.489000000000000000e+03,9.019059000000000381e+00,1.160086000000000084e+01
1.490000000000000000e+03,9.162086000000000396e+00,1.155511000000000088e+01
1.491000000000000000e+03,1.003372000000000064e+01,1.159078000000000053e+01
1.492000000000000000e+03,9.985436999999999230e+00,1.169947999999999944e+01
1.493000000000000000e+03,9.985436999999999230e+00,1.169947999999999944e+01
1.494000000000000000e+03,9.985436999999999230e+00,1.169947999999999944e+01
1.495000000000000000e+03,1.018017000000000039e+01,1.178862999999999950e+01
1.496000000000000000e+03,8.903860999999999137e+00,1.091202000000000005e+01
1.497000000000000000e+03,1.031169000000000047e+01,1.173995000000000033e+01
1.498000000000000000e+03,1.034477000000000046e+01,1.153517000000000081e+01
1.499000000000000000e+03,1.029931999999999981e+01,1.156689000000000078e+01
1.500000000000000000e+03,1.050484999999999935e+01,1.152276999999999951e+01
1.501000000000000000e+03,1.063260999999999967e+01,1.160116999999999976e+01
1.502000000000000000e+03,1.073213999999999935e+01,1.165761999999999965e+01
1.503000000000000000e+03,1.077937000000000012e+01,1.165966000000000058e+01
1.504000000000000000e+03,1.083024999999999949e+01,1.152729000000000070e+01
1.505000000000000000e+03,1.089350999999999914e+01,1.156115999999999921e+01
1.506000000000000000e+03,1.102529000000000003e+01,1.167914999999999992e+01
1.507000000000000000e+03,9.697112000000000620e+00,1.052411999999999992e+01
1.508000000000000000e+03,1.101502999999999943e+01,1.151924999999999955e+01
1.509000000000000000e+03,1.091421000000000063e+01,1.147549000000000063e+01
1.510000000000000000e+03,9.171628000000000114e+00,1.000775999999999932e+01
1.511000000000000000e+03,1.080001999999999995e+01,1.155880999999999936e+01
1.512000000000000000e+03,8.706006999999999607e+00,9.703326000000000562e+00
1.513000000000000000e+03,1.075245999999999924e+01,1.136959000000000053e+01
1.514000000000000000e+03,1.083154000000000039e+01,1.154451000000000072e+01
1.515000000000000000e+03,8.625318000000000040e+00,1.021596000000000082e+01
1.516000000000000000e+03,1.070520999999999923e+01,1.155583000000000027e+01
1.517000000000000000e+03,1.062471000000000032e+01,1.168812999999999924e+01
1.518000000000000000e+03,1.062894000000000005e+01,1.169660000000000011e+01
1.519000000000000000e+03,1.040700000000000003e+01,1.162481000000000009e+01
1.520000000000000000e+03,1.018798999999999921e+01,1.173206000000000060e+01
1.521000000000000000e+03,9.637902999999999665e+00,1.174220000000000041e+01
1.522000000000000000e+03,9.985436999999999230e+00,1.169947999999999944e+01
1.523000000000000000e+03,1.005893999999999977e+01,1.155540000000000056e+01
1.524000000000000000e+03,9.611824000000000368e+00,1.136861999999999995e+01
1.525000000000000000e+03,1.029486999999999952e+01,1.148926999999999943e+01
1.526000000000000000e+03,1.009834999999999994e+01,1.174184999999999945e+01
1.527000000000000000e+03,8.947727000000000430e+00,1.105223999999999940e+01
1.528000000000000000e+03,1.023794999999999966e+01,1.196584000000000003e+01
1.529000000000000000e+03,1.044022999999999968e+01,1.195598999999999990e+01
1.530000000000000000e+03,1.043158999999999992e+01,1.199188999999999972e+01
1.531000000000000000e+03,1.046716999999999942e+01,1.199638999999999989e+01
1.532000000000000000e+03,1.031394000000000055e+01,1.200942000000000043e+01
1.533000000000000000e+03,1.026272999999999946e+01,1.199023000000000039e+01
1.534000000000000000e+03,8.947727000000000430e+00,1.106301000000000023e+01
1.535000000000000000e+03,8.947727000000000430e+00,1.105150000000000077e+01
1.536000000000000000e+03,1.013169000000000075e+01,1.161800000000000033e+01
1.537000000000000000e+03,1.033243000000000045e+01,1.165747000000000000e+01
1.538000000000000000e+03,1.031446000000000041e+01,1.164572000000000074e+01
1.539000000000000000e+03,1.031996999999999964e+01,1.165319000000000038e+01
1.540000000000000000e+03,1.019829999999999970e+01,1.169979000000000013e+01
1.541000000000000000e+03,1.031620999999999988e+01,1.178829999999999956e+01
1.542000000000000000e+03,8.947727000000000430e+00,1.091485999999999912e+01
1.543000000000000000e+03,1.004367000000000054e+01,1.153317999999999977e+01
1.544000000000000000e+03,1.004570000000000007e+01,1.151606999999999914e+01
1.545000000000000000e+03,1.000952999999999982e+01,1.156104000000000021e+01
1.546000000000000000e+03,9.925662000000000873e+00,1.153484000000000087e+01
1.547000000000000000e+03,1.006465000000000032e+01,1.157887000000000022e+01
1.548000000000000000e+03,1.006610000000000049e+01,1.161406999999999989e+01
1.549000000000000000e+03,1.019569000000000081e+01,1.162167999999999957e+01
1.550000000000000000e+03,1.015592000000000006e+01,1.158426000000000045e+01
1.551000000000000000e+03,1.004340999999999973e+01,1.153913999999999973e+01
1.552000000000000000e+03,9.953744000000000369e+00,1.154133000000000031e+01
1.553000000000000000e+03,9.859686999999999202e+00,1.147249000000000052e+01
1.554000000000000000e+03,8.947727000000000430e+00,1.091718000000000011e+01
1.555000000000000000e+03,1.036364999999999981e+01,1.168124000000000073e+01
1.556000000000000000e+03,1.031419999999999959e+01,1.156174999999999997e+01
1.557000000000000000e+03,1.018030000000000079e+01,1.148928000000000083e+01
1.558000000000000000e+03,9.945683999999999969e+00,1.172788000000000075e+01
1.559000000000000000e+03,1.014129999999999932e+01,1.182412000000000063e+01
1.560000000000000000e+03,9.922297000000000367e+00,1.166436999999999991e+01
1.561000000000000000e+03,9.839147000000000531e+00,1.158966000000000030e+01
1.562000000000000000e+03,8.897534999999999528e+00,1.120430999999999955e+01
1.563000000000000000e+03,1.010992000000000068e+01,1.200717999999999996e+01
1.564000000000000000e+03,9.804190999999999434e+00,1.289390999999999998e+01
2.980000000000000000e+03,8.790233000000000629e+00,1.182188000000000017e+01
2.981000000000000000e+03,8.731610999999999123e+00,1.183717000000000041e+01
2.982000000000000000e+03,8.888331000000000870e+00,1.183886000000000038e+01
2.983000000000000000e+03,8.858641000000000432e+00,1.180469000000000079e+01
2.984000000000000000e+03,8.808248999999999995e+00,1.182038999999999973e+01
2.985000000000000000e+03,8.801073999999999842e+00,1.178131999999999913e+01
2.986000000000000000e+03,8.768122999999999223e+00,1.178996000000000066e+01
2.987000000000000000e+03,8.852266000000000190e+00,1.183859999999999957e+01
2.988000000000000000e+03,8.958958000000000865e+00,1.183578999999999937e+01
2.989000000000000000e+03,8.996786999999999423e+00,1.182907999999999937e+01
2.990000000000000000e+03,9.044995999999999370e+00,1.181977000000000011e+01
2.991000000000000000e+03,9.066943999999999448e+00,1.181691999999999965e+01
2.992000000000000000e+03,9.016764999999999475e+00,1.179683999999999955e+01
2.993000000000000000e+03,8.962469999999999715e+00,1.220893000000000050e+01
2.994000000000000000e+03,8.995924000000000476e+00,1.218856000000000073e+01
2.995000000000000000e+03,9.120832999999999302e+00,1.227680999999999933e+01
2.996000000000000000e+03,9.422218000000000870e+00,1.227600999999999942e+01
2.997000000000000000e+03,9.431882999999999129e+00,1.234110000000000085e+01
2.998000000000000000e+03,9.632614999999999483e+00,1.255222999999999978e+01
2.999000000000000000e+03,9.615902999999999423e+00,1.249923000000000073e+01
3.000000000000000000e+03,9.671746999999999872e+00,1.250370000000000026e+01
3.001000000000000000e+03,9.753562999999999761e+00,1.272949000000000019e+01
3.002000000000000000e+03,9.754457999999999629e+00,1.273516000000000048e+01
3.003000000000000000e+03,9.715595000000000425e+00,1.161393999999999949e+01
3.004000000000000000e+03,9.733366000000000184e+00,1.173113999999999990e+01
3.005000000000000000e+03,9.980543000000000831e+00,1.173652000000000051e+01
3.006000000000000000e+03,9.904298999999999964e+00,1.174272000000000027e+01
3.007000000000000000e+03,9.895880999999999261e+00,1.182681999999999967e+01
3.008000000000000000e+03,9.997246000000000521e+00,1.182299000000000078e+01
3.009000000000000000e+03,1.009246000000000087e+01,1.185125000000000028e+01
3.010000000000000000e+03,9.963722999999999885e+00,1.197231000000000023e+01
3.011000000000000000e+03,9.999921000000000504e+00,1.197798000000000052e+01
3.012000000000000000e+03,1.026271999999999984e+01,1.201008000000000031e+01
3.013000000000000000e+03,1.005466000000000015e+01,1.206162999999999919e+01
3.014000000000000000e+03,1.019162999999999997e+01,1.207590000000000074e+01
3.015000000000000000e+03,1.016042000000000023e+01,1.210688000000000031e+01
3.016000000000000000e+03,1.026936000000000071e+01,1.213541999999999987e+01
3.017000000000000000e+03,1.013710000000000022e+01,1.214797000000000082e+01
3.018000000000000000e+03,1.024737000000000009e+01,1.216732999999999976e+01
3.019000000000000000e+03,8.897534999999999528e+00,1.119994999999999941e+01
3.020000000000000000e+03,8.897534999999999528e+00,1.118455999999999939e+01
3.021000000000000000e+03,8.947706999999999411e+00,1.118885000000000041e+01
3.022000000000000000e+03,8.978153000000000716e+00,1.120018999999999920e+01
3.023000000000000000e+03,9.847217000000000553e+00,1.194913999999999987e+01
3.024000000000000000e+03,9.967848999999999293e+00,1.197447000000000017e+01
3.025000000000000000e+03,1.004251999999999967e+01,1.196565999999999974e+01
3.026000000000000000e+03,1.002713999999999928e+01,1.195226000000000077e+01
3.027000000000000000e+03,1.009773999999999994e+01,1.204651999999999923e+01
3.028000000000000000e+03,9.844958999999999349e+00,1.204621000000000031e+01
3.029000000000000000e+03,9.891904999999999504e+00,1.168487000000000009e+01
3.030000000000000000e+03,9.990940000000000154e+00,1.168186999999999998e+01
3.031000000000000000e+03,1.010525999999999947e+01,1.176619999999999955e+01
3.032000000000000000e+03,1.009501999999999988e+01,1.176885000000000048e+01
3.033000000000000000e+03,1.010954000000000086e+01,1.175242000000000075e+01
3.034000000000000000e+03,9.996000000000000441e+00,1.173642000000000074e+01
3.035000000000000000e+03,1.001013999999999982e+01,1.174145000000000039e+01
3.036000000000000000e+03,1.011056999999999917e+01,1.178058000000000050e+01
3.037000000000000000e+03,1.002360999999999969e+01,1.174774000000000029e+01
3.038000000000000000e+03,1.027471000000000068e+01,1.174178999999999995e+01
3.039000000000000000e+03,1.022225000000000072e+01,1.175688000000000066e+01
3.040000000000000000e+03,1.020518999999999998e+01,1.178755999999999915e+01
3.041000000000000000e+03,1.015597999999999956e+01,1.178489000000000075e+01
3.042000000000000000e+03,1.021988999999999947e+01,1.176138000000000083e+01
3.043000000000000000e+03,1.013851999999999975e+01,1.180081999999999987e+01
3.044000000000000000e+03,1.014743999999999957e+01,1.177524000000000015e+01
3.045000000000000000e+03,1.014028000000000063e+01,1.177881999999999962e+01
3.046000000000000000e+03,1.013541999999999987e+01,1.185291999999999923e+01
3.047000000000000000e+03,1.013527000000000022e+01,1.184027999999999992e+01
3.048000000000000000e+03,1.009111000000000047e+01,1.185519999999999996e+01
3.049000000000000000e+03,1.021401000000000003e+01,1.182827999999999946e+01
3.050000000000000000e+03,1.016793000000000013e+01,1.179676000000000080e+01
3.051000000000000000e+03,1.014507000000000048e+01,1.183722999999999992e+01
3.052000000000000000e+03,1.021242999999999945e+01,1.187146000000000079e+01
3.053000000000000000e+03,1.026281999999999961e+01,1.183089000000000013e+01
3.054000000000000000e+03,1.022209999999999930e+01,1.181296000000000035e+01
3.055000000000000000e+03,1.016893999999999920e+01,1.179251999999999967e+01
3.056000000000000000e+03,1.014826000000000050e+01,1.185209000000000046e+01
3.057000000000000000e+03,1.019854999999999912e+01,1.186112999999999928e+01
3.058000000000000000e+03,1.023658999999999963e+01,1.186776000000000053e+01
3.059000000000000000e+03,1.026393000000000022e+01,1.184435000000000038e+01
3.060000000000000000e+03,1.034059000000000061e+01,1.193038999999999916e+01
3.061000000000000000e+03,1.034507999999999939e+01,1.193154999999999966e+01
3.062000000000000000e+03,1.036496999999999957e+01,1.191478999999999999e+01
3.063000000000000000e+03,1.028292000000000073e+01,1.195641999999999960e+01
3.064000000000000000e+03,1.034797000000000011e+01,1.196480999999999995e+01
3.065000000000000000e+03,1.031311999999999962e+01,1.194909999999999961e+01
3.066000000000000000e+03,1.033088000000000051e+01,1.199568999999999974e+01
3.067000000000000000e+03,1.040431000000000061e+01,1.201659000000000077e+01
3.068000000000000000e+03,1.028012000000000015e+01,1.202773000000000003e+01
3.069000000000000000e+03,1.028714000000000084e+01,1.203869000000000078e+01
