996114,0.5968,0.3711,0.3879,0.4439,-0.1369,-54.5057,150.7579
996214,0.5954,0.3711,0.3951,0.4488,1.3218,-53.983,149.6325
996314,0.5944,0.3713,0.3988,0.4508,-0.2162,-54.4387,150.8814
996414,0.5946,0.3714,0.3991,0.451,1.7064,-54.6323,149.3154
996514,0.5953,0.3715,0.4005,0.4515,-0.3571,-54.3384,151.0548
996614,0.5964,0.3714,0.399,0.4511,1.0762,-54.872,149.9444
996714,0.5971,0.3713,0.4004,0.4538,-0.5659,-54.2944,151.3405
996814,0.6009,0.3713,0.401,0.4564,1.0855,-54.5747,149.996
996914,0.6024,0.3711,0.4011,0.4573,0.7787,-53.4935,150.1646
997014,0.6036,0.3716,0.4009,0.4564,0.4954,-52.4044,150.3114
997114,0.6,0.3711,0.4025,0.4519,0.3409,-51.5086,150.433
997214,0.5996,0.371,0.4016,0.4356,0.1919,-50.7076,150.5486
997314,0.6005,0.371,0.3985,0.4274,0.0578,-49.8003,150.6517
997414,0.5995,0.3714,0.4004,0.429,-0.0722,-48.8871,150.7504
997514,0.5986,0.3711,0.4013,0.4256,-0.0616,-49.9038,150.7423
997614,0.5985,0.3713,0.4015,0.4264,-0.1673,-48.9903,150.8106
997714,0.5995,0.3715,0.4008,0.4283,-0.1417,-49.8074,150.7908
997814,0.6,0.3714,0.4011,0.4276,0.0514,-48.906,150.7093
997914,0.6003,0.3716,0.4021,0.4303,-0.0443,-49.8151,150.7818
998014,0.6008,0.3718,0.4035,0.4309,-0.1365,-50.627,150.7767
998114,0.6003,0.3715,0.4025,0.4344,0.0847,-49.718,150.5431
998214,0.5978,0.3714,0.4036,0.4363,-0.1528,-48.7096,150.723
998314,0.5964,0.3711,0.4038,0.4408,0.0487,-49.4164,150.5703
998414,0.5958,0.3713,0.4045,0.4428,-1.4848,-48.5756,151.7933
998514,0.5953,0.3713,0.405,0.444,-0.2838,-49.145,150.887
998614,0.5954,0.3713,0.4054,0.4449,0.4879,-49.8305,150.365
998714,0.5965,0.3713,0.4064,0.4458,-0.5127,-48.9384,151.1901
998814,0.5976,0.371,0.407,0.4465,0.372,-49.7258,150.5189
998914,0.5986,0.3713,0.4071,0.4471,-0.5162,-48.935,151.1927
999014,0.5999,0.3711,0.4056,0.4475,0.3674,-49.623,150.5224
999114,0.6009,0.371,0.4045,0.4475,-0.864,-48.9205,151.3791
999214,0.6009,0.3709,0.4029,0.4466,0.2416,-49.3855,150.4656
999314,0.5995,0.3705,0.4015,0.4445,-1.6247,-49.3666,151.9476
999414,0.6008,0.3703,0.4034,0.4418,0.0347,-49.4009,150.612
999514,0.6023,0.3701,0.4068,0.438,-1.8244,-49.2662,152.0873
999614,0.6019,0.3704,0.409,0.4341,0.0357,-49.394,150.6113
999714,0.6021,0.3708,0.4108,0.4348,-1.6612,-49.601,151.7608
999814,0.602,0.3708,0.4106,0.4376,0.0526,-49.3916,150.4577
999914,0.6026,0.3709,0.4109,0.4385,-1.6559,-49.502,151.7559
1000014,0.603,0.371,0.4118,0.4374,0.092,-49.392,150.4278
1000114,0.603,0.3711,0.4113,0.4378,-1.872,-49.499,151.9093
1000214,0.6,0.3711,0.4119,0.4384,-0.2375,-49.4049,150.7322
1000314,0.5985,0.371,0.4116,0.4425,1.6362,-49.3437,149.2449
1000414,0.5978,0.371,0.4109,0.4491,-0.1209,-49.4017,150.5786
1000514,0.5974,0.3714,0.409,0.4544,1.633,-49.2434,149.2482
1000614,0.5815,0.3706,0.3859,0.4426,1.973,-48.1506,149.3881
1000714,0.6145,0.3739,0.3405,0.3665,1.9072,-49.1839,150.949
1000814,0.6144,0.3736,0.3566,0.4338,0.4556,-50.1936,151.6467
1000914,0.5881,0.3736,0.4219,0.4534,0.1639,-50.903,151.7202
1001014,0.5953,0.3743,0.4155,0.4548,0.3028,-49.693,151.4871
1001114,0.5921,0.3741,0.4095,0.455,0.2534,-51.3008,151.5227
1001214,0.5885,0.3738,0.4063,0.4553,-0.0695,-49.4911,151.6171
1001314,0.5883,0.3733,0.4074,0.4524,0.5545,-47.9306,151.1476
1001414,0.5891,0.3731,0.4058,0.4559,0.2194,-49.0294,151.3971
1001514,0.5894,0.373,0.4046,0.458,-0.42,-49.8977,151.9483
1001614,0.5903,0.3733,0.404,0.4591,0.2806,-49.0583,151.4158
1001714,0.5904,0.3731,0.403,0.4603,0.2381,-50.0737,151.4478
1001814,0.5916,0.3733,0.4019,0.461,0.1925,-50.9833,151.483
1001914,0.5928,0.3735,0.4015,0.4613,0.0807,-49.9762,151.5695
1002014,0.5939,0.3735,0.401,0.4611,-0.0457,-48.8628,151.6657
1002114,0.5953,0.3734,0.3999,0.4614,0.0324,-49.6731,151.6064
1002214,0.5964,0.3736,0.3995,0.462,-0.1897,-48.758,151.8397
1002314,0.597,0.3736,0.3978,0.4625,0.0785,-49.6587,151.6366
1002414,0.5945,0.3733,0.398,0.4624,-0.1754,-48.8535,151.6872
1002514,0.5928,0.3731,0.3975,0.4625,0.1158,-49.7518,151.4663
1002614,0.5925,0.3734,0.398,0.4614,-0.2915,-48.6469,151.84
1002714,0.5928,0.3734,0.3983,0.462,0.0562,-49.4417,151.577
1002814,0.5934,0.3735,0.3984,0.4616,-0.9196,-48.6775,152.3142
1002914,0.594,0.3734,0.3986,0.4615,0.0521,-49.4387,151.5801
1003014,0.595,0.3735,0.399,0.4624,-0.8074,-48.675,152.164
1003114,0.5958,0.3736,0.3993,0.4616,0.0752,-49.4647,151.4971
1003214,0.5964,0.3736,0.3985,0.462,-0.9253,-48.6702,152.3185
1003314,0.5978,0.3739,0.3988,0.4624,-0.0716,-49.3325,151.7387
1003414,0.5981,0.3736,0.3991,0.4625,0.7975,-50.0218,151.076
1003514,0.5995,0.3741,0.3995,0.4628,-0.0564,-49.159,151.6626
1003614,0.6006,0.3739,0.3988,0.4633,0.159,-50.061,151.4985
1003714,0.5994,0.3738,0.3979,0.463,0.1767,-49.1534,151.3559
1003814,0.5965,0.3734,0.3975,0.4631,-0.3269,-50.0043,151.6742
1003914,0.5953,0.3734,0.3979,0.4634,-0.0711,-49.1235,151.4671
1004014,0.595,0.3734,0.3979,0.4638,0.047,-49.925,151.4422
1004114,0.595,0.3734,0.3984,0.4624,-0.0339,-49.011,151.5038
1004214,0.5959,0.3735,0.4005,0.4616,0.1634,-49.8202,151.2886
1004314,0.597,0.3731,0.4024,0.4631,-0.1811,-48.9222,151.5501
1004414,0.5973,0.3734,0.4024,0.4628,0.2783,-49.8149,151.1361
1004514,0.5975,0.3735,0.4026,0.4625,-0.2945,-48.9491,151.571
1004614,0.5983,0.3735,0.4028,0.4621,0.2751,-49.8105,151.1385
1004714,0.5991,0.3736,0.4023,0.4619,-0.4135,-48.9442,151.7262
1004814,0.5995,0.3738,0.4016,0.4618,0.3417,-49.7668,151.153
1004914,0.6004,0.374,0.4001,0.4615,-0.4168,-48.9404,151.7287
1005014,0.5981,0.3735,0.3998,0.4615,0.2372,-49.6638,151.1573
1005114,0.5959,0.3733,0.3916,0.4579,-0.3996,-49.0324,151.7165
1005214,0.5868,0.3726,0.3814,0.4568,0.4403,-50.1215,151.3591
1005314,0.5769,0.372,0.3774,0.4533,0.111,-51.1305,151.7407
1005414,0.5808,0.3709,0.3731,0.4509,0.0565,-51.7358,151.9233
1005514,0.5885,0.37,0.37,0.4476,-0.0895,-52.2379,152.1002
1005614,0.6,0.3726,0.3735,0.4459,-0.0853,-50.9349,152.2378
1005714,0.6009,0.3689,0.3726,0.444,-0.034,-49.6243,152.1979
1005814,0.6059,0.3684,0.3751,0.4426,-0.1131,-48.509,152.2461
1005914,0.6085,0.3683,0.3784,0.4404,-0.0976,-49.42,152.1599
1006014,0.6098,0.3683,0.3836,0.4375,1.5282,-48.95,150.788
1006114,0.6114,0.369,0.3866,0.4345,0.1266,-49.1983,151.6444
1006214,0.6123,0.3694,0.3943,0.4335,-1.0394,-49.6609,152.2193
1006314,0.6089,0.3694,0.4119,0.4283,0.6744,-49.2569,150.7107
1006414,0.6063,0.3686,0.4078,0.4314,-1.3858,-48.6896,152.3916
1006514,0.6034,0.3681,0.4138,0.4299,-0.6801,-49.3294,151.9064
1006614,0.608,0.3689,0.4273,0.4335,1.0717,-49.6963,150.4348
1006714,0.6034,0.3698,0.4171,0.4514,0.1913,-51.9748,151.7616
1006814,0.6103,0.3748,0.4276,0.4464,-0.2831,-51.3749,152.4604
1006914,0.3425,0.3725,0.4368,0.4335,0.8188,-55.2573,152.8585
1007014,0.277,0.3741,0.4258,0.4419,-0.2973,-49.1624,153.0974
1007114,0.2736,0.3788,0.4101,0.4423,-1.6917,-47.1455,152.8489
1007214,0.2966,0.3784,0.3915,0.4419,-0.4351,-46.5161,152.1993
1007314,0.5216,0.3758,0.3799,0.4383,-0.3293,-50.0221,152.2744
1007414,0.6119,0.3729,0.4178,0.4161,-1.7337,-49.6216,151.9094
1007514,0.5858,0.3696,0.4245,0.4136,-1.6051,-48.4438,151.0093
1007614,0.585,0.3689,0.4295,0.4124,-0.209,-49.2387,149.6874
1007714,0.585,0.3691,0.432,0.414,1.0111,-50.2847,148.767
1007814,0.5858,0.3691,0.4278,0.4203,0.1143,-49.8016,149.4512
1007914,0.5883,0.3688,0.4276,0.4244,-0.14,-48.8956,149.6441
1008014,0.5919,0.3684,0.4238,0.4288,0.1131,-49.896,149.452
1008114,0.5948,0.368,0.4218,0.4306,-0.0916,-48.8864,149.6076
1008214,0.5988,0.368,0.421,0.4345,-0.2646,-50.1902,149.7954
1008314,0.6066,0.3706,0.4211,0.439,-0.112,-51.099,149.7538
1008414,0.6054,0.3679,0.4151,0.4411,-0.1509,-50.192,149.7057
1008514,0.6053,0.3675,0.4148,0.4411,-0.1212,-51.1011,149.6826
1008614,0.606,0.3674,0.4136,0.4415,-0.0556,-50.1941,149.6319
1008714,0.6099,0.3679,0.4133,0.4411,-0.0919,-49.5834,149.5826
1008814,0.6111,0.3683,0.4119,0.4405,0.3419,-48.4936,149.2548
1008914,0.612,0.3681,0.4111,0.4404,0.2948,-49.413,149.2902
1009014,0.6139,0.368,0.4043,0.44,-1.4562,-49.3157,150.6191
1009114,0.618,0.3678,0.3956,0.439,0.2932,-49.2131,149.2902
1009214,0.6189,0.368,0.3981,0.4394,-0.9313,-49.9121,150.1468
1009314,0.619,0.3678,0.3989,0.4359,-0.8815,-50.8182,150.1724
1009414,0.62,0.3683,0.4025,0.4404,-0.5558,-49.7516,149.9056
1009514,0.6215,0.3683,0.406,0.4419,0.4521,-49.0406,149.0636
1009614,0.617,0.3681,0.4111,0.4423,0.2841,-50.1552,149.1154
1009714,0.6149,0.3683,0.4118,0.4419,0.1278,-50.9647,149.1601
1009814,0.6145,0.3684,0.4113,0.4415,0.0967,-51.869,149.1844
1009914,0.6144,0.3681,0.4089,0.4385,0.0644,-52.6684,149.2101
1010014,0.6151,0.3681,0.4086,0.4375,0.0457,-51.6701,149.225
1010114,0.6164,0.3684,0.4089,0.438,0.027,-50.7662,149.2396
1010214,0.6173,0.3684,0.4091,0.4379,0.129,-49.8566,149.0975
1010314,0.6211,0.3714,0.4138,0.4385,-0.1237,-48.9507,149.2893
1010414,0.6165,0.3685,0.4134,0.438,0.1272,-49.7522,149.0987
1010514,0.6156,0.3688,0.4138,0.4369,-0.1928,-48.7508,149.3414
1010614,0.6164,0.3688,0.4133,0.4359,-0.0237,-49.6516,149.1385
1010714,0.6134,0.3684,0.4136,0.4341,-0.0388,-48.7359,149.0734
1010814,0.613,0.3683,0.4136,0.435,0.0148,-49.647,149.0327
1010914,0.6129,0.3683,0.4135,0.4345,-0.0391,-48.7306,149.0736
1011014,0.6131,0.3684,0.4138,0.4344,0.0145,-49.6417,149.033
1011114,0.6145,0.3689,0.4141,0.4341,-0.0394,-48.7252,149.0738
1011214,0.6154,0.3691,0.4146,0.4335,0.0141,-49.537,149.0332
1011314,0.6166,0.3694,0.4163,0.4338,-0.0776,-48.4195,149.1026
1011414,0.6175,0.3691,0.4168,0.4348,-0.1199,-49.2327,149.2002
1011514,0.6188,0.3693,0.4176,0.4349,0.385,-49.9831,148.8804
1011614,0.6201,0.3693,0.4179,0.4343,-0.1812,-49.0168,149.3115
1011714,0.6219,0.3693,0.4175,0.4329,-0.0922,-49.8005,149.299
1011814,0.6208,0.3689,0.4179,0.4308,0.0145,-48.8911,149.1413
1011914,0.6201,0.3684,0.4173,0.4326,-0.1286,-49.8014,149.3151
1012014,0.6198,0.3684,0.418,0.4351,0.1569,-48.8977,149.0986
1012114,0.6196,0.3681,0.4173,0.4358,-0.2437,-49.7961,149.4678
1012214,0.6195,0.3681,0.4181,0.4365,0.2861,-48.9228,149.0658
1012314,0.6205,0.3684,0.4188,0.4371,-0.2408,-49.7915,149.4656
1012414,0.622,0.3684,0.4174,0.4354,0.2881,-48.8176,149.0643
1012514,0.6233,0.368,0.4173,0.4344,-0.1522,-49.6997,149.3979
1012614,0.6246,0.3681,0.4181,0.4345,0.075,-48.8131,149.2142
1012714,0.6266,0.368,0.418,0.4345,-0.1583,-49.6226,149.4563
1012814,0.6255,0.3678,0.4171,0.4324,0.4412,-48.6601,149.0028
1012914,0.6231,0.3674,0.416,0.4321,-0.1965,-49.5312,149.5504
1013014,0.6228,0.3673,0.416,0.4316,0.8515,-48.801,148.8992
