1147324,0.7351,0.3143,0.6401,0.4488,-1.1058,-47.3355,315.0515
1147424,0.7345,0.3856,0.6388,0.4473,-2.542,-49.2303,314.3261
1147524,0.7411,0.395,0.6354,0.443,-5.4405,-53.1791,315.6046
1147624,0.7408,0.3921,0.6335,0.4421,-6.336,-50.9327,315.386
1147724,0.7489,0.3723,0.634,0.4414,-4.3399,-47.6409,315.4859
1147824,0.7539,0.3439,0.6345,0.442,-2.5083,-41.4787,313.8459
1147924,0.7579,0.3075,0.6351,0.4634,-1.2854,-36.0976,312.569
1148024,0.7563,0.2918,0.6365,0.4836,-2.5093,-34.9841,313.1974
1148124,0.7481,0.2976,0.6388,0.49,-1.0414,-33.508,313.7701
1148224,0.7569,0.3031,0.6413,0.4918,-1.5134,-33.4044,312.6661
1148324,0.764,0.3065,0.6443,0.4904,-0.1584,-36.0159,309.0877
1148424,0.7714,0.3116,0.6476,0.4876,1.0474,-37.4823,303.743
1157544,0.69,0.3016,0.6723,0.4755,-5.7093,-33.8778,301.2604
1157644,0.694,0.3015,0.6729,0.4738,-7.2699,-34.5484,302.391
1157744,0.7,0.3006,0.6704,0.4724,-7.5012,-34.1373,302.4012
1157844,0.7023,0.2993,0.6686,0.4703,-6.2055,-32.1239,302.1181
1157944,0.68,0.2963,0.6695,0.4663,-5.1408,-30.285,303.9189
1158044,0.6641,0.2998,0.6671,0.4673,-3.2082,-25.3665,306.3611
1158144,0.6909,0.3711,0.663,0.475,-2.4545,-16.8261,308.0411
1158244,0.6919,0.3256,0.6595,0.4795,-0.1031,-11.667,309.0201
1158344,0.483,0.2978,0.6598,0.483,-0.5462,-6.9159,312.7515
1158444,0.4738,0.2884,0.6613,0.4838,-1.5076,-4.617,316.2309
1158544,0.4485,0.2875,0.6563,0.4831,-3.354,-2.33,318.4211
1158644,0.4731,0.293,0.6549,0.4793,-2.4198,-2.5722,318.5336
1158744,0.4931,0.2926,0.6548,0.4765,-2.9277,-2.2482,318.3179
1158844,0.519,0.2954,0.6533,0.4743,-2.0044,-2.4685,317.9265
1158944,0.5488,0.2965,0.6533,0.4731,-2.3367,-3.717,317.114
1159044,0.5581,0.2979,0.653,0.472,-3.2963,-4.3405,317.1814
1159144,0.5813,0.3039,0.6526,0.4706,-1.5825,-5.7542,316.7313
1159244,0.5996,0.3076,0.648,0.4684,-0.4717,-6.2598,316.3194
1159344,0.6478,0.3163,0.6483,0.4655,0.5038,-7.9524,315.891
1159444,0.7014,0.3233,0.6486,0.4641,0.629,-10.08,315.7914
1159544,0.7101,0.3239,0.6488,0.4645,0.4411,-9.6659,315.816
1159644,0.7121,0.3253,0.649,0.4659,0.2708,-11.4808,315.842
1159744,0.7136,0.3246,0.6496,0.4676,0.3185,-11.6844,315.8862
1159844,0.7144,0.3258,0.6499,0.4658,0.1793,-17.691,315.0776
