321034,0.6905,0.3274,0.668,0.5523,-0.5669,-54.3848,109.0744
321134,0.692,0.3278,0.6686,0.5525,1.3258,-54.6314,107.5332
321234,0.6934,0.3285,0.669,0.5528,-0.5686,-54.3844,109.0758
321334,0.6945,0.3291,0.6695,0.5533,1.1237,-54.6329,107.5354
321434,0.6938,0.329,0.6688,0.553,-0.7211,-54.3437,109.3984
321534,0.6904,0.3288,0.6668,0.5529,1.2776,-54.6371,107.7131
321634,0.6899,0.3289,0.667,0.5531,-0.6075,-54.4739,109.2477
321734,0.6891,0.3291,0.6671,0.5531,1.3674,-54.5655,107.6401
321834,0.689,0.3294,0.6674,0.5531,3.1396,-54.5071,106.0336
321934,0.6895,0.3293,0.668,0.5533,1.1693,-54.4884,107.6376
322034,0.6924,0.3288,0.6684,0.5535,-0.799,-54.4375,109.2394
322134,0.6948,0.3285,0.6686,0.5536,1.209,-54.4877,107.4659
322234,0.6964,0.3291,0.6689,0.5536,-0.8596,-54.4389,109.0679
322334,0.696,0.3291,0.6693,0.5536,1.0092,-54.4836,107.4658
322434,0.6933,0.3288,0.6674,0.5526,-1.0937,-54.2324,109.235
322534,0.6885,0.3281,0.6663,0.5516,0.6945,-54.4027,107.7801
322634,0.6871,0.3276,0.6654,0.5508,-1.4825,-54.4556,109.5286
322734,0.6798,0.3278,0.6633,0.5506,0.2892,-54.5649,107.9248
322834,0.6753,0.328,0.6631,0.5513,2.1851,-54.9266,106.2939
322934,0.6778,0.3288,0.6643,0.5514,0.3305,-54.9446,107.22
323034,0.6818,0.3289,0.6653,0.5514,-0.2669,-54.0922,107.3437
323134,0.6879,0.3294,0.6665,0.5516,0.3463,-54.7349,106.8443
323234,0.692,0.3291,0.6674,0.5515,-0.8953,-53.6542,107.9687
323334,0.6939,0.3289,0.668,0.5519,-0.153,-54.449,107.4265
323434,0.6943,0.3289,0.6666,0.5515,1.9573,-54.4348,105.6517
323534,0.6909,0.3288,0.6661,0.5513,-0.0131,-54.4621,107.2549
323634,0.6881,0.329,0.6663,0.551,1.8217,-54.539,105.8192
323734,0.6864,0.3291,0.6661,0.5509,-0.1412,-54.555,107.4164
323834,0.687,0.3295,0.6666,0.5508,0.9605,-53.8136,106.523
323934,0.6883,0.3296,0.6673,0.5506,-0.2363,-54.5513,107.413
324034,0.691,0.3301,0.6676,0.5511,1.2601,-53.8703,106.1991
324134,0.6909,0.3304,0.6679,0.5514,-0.2454,-54.5109,107.4786
324234,0.6918,0.3309,0.6683,0.5518,1.449,-54.1406,106.0206
324334,0.6931,0.3314,0.6688,0.5521,-0.3827,-54.5292,107.2887
324434,0.6939,0.3315,0.6691,0.5523,1.3043,-54.097,105.9763
324534,0.6931,0.3313,0.6673,0.5523,3.3779,-53.9247,104.2423
324634,0.6906,0.3309,0.6666,0.5518,1.5654,-54.2285,105.5708
324734,0.6905,0.331,0.6665,0.5516,-0.4079,-54.5045,107.0937
324834,0.691,0.3311,0.6666,0.5515,1.5113,-54.3924,105.5327
324934,0.6908,0.331,0.6668,0.5516,-0.4517,-54.5791,107.129
325034,0.6908,0.3313,0.6673,0.5516,1.1512,-54.2273,105.7443
325134,0.6901,0.3314,0.6674,0.5518,-0.7492,-54.5878,107.2088
325234,0.6924,0.3315,0.6678,0.552,1.0925,-54.2689,105.7107
325334,0.6958,0.3314,0.6685,0.5521,-0.747,-54.5875,107.2069
325434,0.6995,0.3316,0.6689,0.5525,0.9948,-54.2692,105.7085
