730384,-0.1124,-0.0866,-0.1328,-0.0174,17.4376,-48.3601,165.146
730484,-0.1104,-0.087,-0.1201,-0.0245,15.2072,-48.454,168.0345
730584,-0.109,-0.086,-0.1134,-0.0265,12.6044,-47.1149,171.3288
730684,-0.1075,-0.0859,-0.0829,-0.0494,10.5929,-46.7194,172.0528
730784,-0.1099,-0.0816,-0.0634,-0.067,6.6113,-44.749,174.4864
730884,-0.1166,-0.0755,-0.0355,-0.0584,2.1894,-42.7374,177.8833
730984,-0.1211,-0.074,-0.0493,-0.0595,-1.1723,-42.039,181.2276
731084,-0.1193,-0.0716,-0.073,-0.0731,-2.6877,-40.8467,182.7398
731184,-0.1184,-0.0706,-0.0565,-0.0833,-4.0533,-38.8409,184.6837
731284,-0.118,-0.0713,-0.0809,-0.0873,-4.5775,-38.1936,186.2848
731384,-0.1179,-0.0725,-0.0873,-0.0878,-6.0822,-37.1762,187.6018
731484,-0.1176,-0.0739,-0.0981,-0.0876,-5.5141,-37.7782,187.8093
731584,-0.1189,-0.0756,-0.1036,-0.0875,-3.9327,-38.2995,187.2112
731684,-0.1211,-0.0759,-0.1173,-0.0903,-1.7727,-38.875,186.2585
731784,-0.1216,-0.0759,-0.1121,-0.0918,-0.4062,-39.6916,185.3483
731884,-0.1274,-0.0775,-0.1153,-0.09,1.0319,-40.7114,184.4189
731984,-0.1286,-0.0788,-0.1021,-0.0858,1.5983,-40.8215,183.0059
732084,-0.1208,-0.0788,-0.0695,-0.0875,3.6856,-39.7844,179.5533
732184,-0.1018,-0.1385,-0.0755,-0.0934,6.4541,-39.3159,174.6609
732284,-0.1124,-0.1441,-0.0826,-0.1063,9.7921,-39.7724,166.9663
732384,-0.1291,-0.1488,-0.0686,-0.1365,10.0052,-39.4574,160.3117
732484,-0.1344,-0.1304,-0.083,-0.1321,8.2937,-41.6342,155.2066
732584,-0.1316,-0.1248,-0.098,-0.1121,6.1615,-41.4812,148.7106
732684,-0.1446,-0.1204,-0.1054,-0.108,8.5986,-41.648,139.9828
732784,-0.1499,-0.118,-0.1158,-0.1006,10.6156,-45.5943,133.0222
732884,-0.1476,-0.115,-0.1324,-0.1148,14.5599,-47.9912,124.3139
732984,-0.1495,-0.1111,-0.1279,-0.1556,17.8371,-46.9054,115.3422
733084,-0.1515,-0.1098,-0.1295,-0.1929,20.5428,-45.3516,105.0569
733184,-0.1538,-0.1088,-0.1238,-0.2526,20.6761,-41.2463,95.1404
733284,-0.1503,-0.1064,-0.1081,-0.277,20.7986,-37.5268,85.6637
733384,-0.152,-0.1008,-0.0824,-0.2768,19.5345,-32.9691,80.1761
733484,-0.1499,-0.1003,-0.0695,-0.2749,18.8234,-31.6313,77.6095
733584,-0.1476,-0.1008,-0.0756,-0.2719,20.7664,-30.3634,75.077
733684,-0.1474,-0.1023,-0.0619,-0.2713,21.6363,-30.1003,71.7332
733784,-0.1453,-0.0983,-0.055,-0.2676,22.6338,-29.5868,69.2106
733884,-0.1429,-0.0994,-0.0495,-0.2661,23.2821,-29.5581,66.7445
733984,-0.1431,-0.0983,-0.027,-0.268,23.1265,-28.4335,65.0062
734084,-0.1413,-0.0941,-0.0141,-0.2663,22.7057,-26.0559,64.3516
734184,-0.135,-0.0915,-0.013,-0.2693,23.0454,-24.7432,64.6823
734284,-0.1138,-0.0889,-0.0124,-0.2644,24.7846,-25.2479,64.6223
734384,-0.116,-0.0896,-0.018,-0.2369,25.3926,-28.0463,64.7433
734484,-0.1103,-0.083,-0.0159,-0.2085,24.0825,-31.6456,65.8931
734584,-0.1175,-0.0819,-0.0209,-0.2038,23.6238,-35.8829,66.6075
734684,-0.1144,-0.0889,-0.0326,-0.2174,23.2548,-37.948,67.4588
734784,-0.1081,-0.0945,-0.0419,-0.2256,23.6631,-36.0046,67.6059
734884,-0.1023,-0.099,-0.0418,-0.2575,25.9136,-32.4463,66.6121
734984,-0.1121,-0.1016,-0.0469,-0.2595,24.5226,-27.4418,69.5266
735084,-0.1164,-0.0995,-0.0498,-0.2484,22.5947,-19.1395,70.497
735184,-0.0983,-0.0934,-0.0568,-0.2339,22.5572,-22.8783,71.6475
735284,-0.0963,-0.0905,-0.0545,-0.2104,22.9516,-27.7976,72.94
735384,-0.1114,-0.0933,-0.053,-0.2426,22.7407,-35.367,72.5428
735484,-0.1256,-0.0955,-0.0414,-0.2334,22.9232,-40.1745,71.8944
735584,-0.1303,-0.0956,-0.0484,-0.2335,20.4854,-45.3704,73.0272
735684,-0.1298,-0.0954,-0.0443,-0.2385,19.2975,-50.7509,74.6843
735784,-0.123,-0.0953,-0.059,-0.2306,17.8316,-55.5082,76.5022
735884,-0.123,-0.0956,-0.0721,-0.2493,16.8496,-59.9822,76.9269
735984,-0.1226,-0.094,-0.0921,-0.2638,11.361,-65.9838,81.3215
736084,-0.1189,-0.0938,-0.1005,-0.2708,10.0855,-70.1611,82.7547
736184,-0.1159,-0.0926,-0.0893,-0.272,4.2933,-70.7541,88.5476
736284,-0.1146,-0.0915,-0.0828,-0.2683,0.74,-71.0031,92.1046
736384,-0.1131,-0.091,-0.0688,-0.258,5.3875,-69.4363,87.9852
736484,-0.1143,-0.0918,-0.0904,-0.2355,8.6629,-67.9838,85.2218
736584,-0.1158,-0.0918,-0.0876,-0.2185,10.6885,-65.6557,83.1776
736684,-0.1144,-0.0921,-0.0898,-0.1981,12.1468,-66.2511,82.6251
736784,-0.1144,-0.0935,-0.1128,-0.1776,11.9365,-67.3895,83.6601
736884,-0.1148,-0.0943,-0.1169,-0.1639,13.4844,-67.0061,82.7841
736984,-0.1158,-0.0939,-0.1123,-0.1714,14.0827,-64.81,81.7097
737084,-0.1148,-0.0929,-0.1048,-0.1815,14.3296,-64.778,81.0935
737184,-0.1135,-0.092,-0.1069,-0.1975,14.458,-63.9201,80.2547
737284,-0.1125,-0.092,-0.1103,-0.2203,13.2994,-63.7586,80.1322
737384,-0.111,-0.0926,-0.1014,-0.2231,14.7994,-62.8112,78.933
737484,-0.1099,-0.0934,-0.0986,-0.2163,12.9737,-62.3782,81.0239
737584,-0.109,-0.0934,-0.1031,-0.2144,14.5309,-62.9261,79.5524
737684,-0.109,-0.0943,-0.1099,-0.2128,16.8923,-62.3581,77.1227
737784,-0.1104,-0.0944,-0.1098,-0.2159,14.1859,-62.2343,79.041
737884,-0.1104,-0.0945,-0.1086,-0.2173,13.3796,-62.819,79.4385
737984,-0.1101,-0.0944,-0.1149,-0.2148,15.2476,-62.2537,77.9018
738084,-0.1095,-0.0946,-0.1211,-0.217,12.8764,-62.7525,79.5885
738184,-0.1086,-0.0941,-0.1261,-0.2208,14.6745,-62.6098,77.4687
738284,-0.1075,-0.0938,-0.1288,-0.2223,12.2128,-62.9172,79.3588
738384,-0.1063,-0.093,-0.1304,-0.212,14.5078,-62.5691,77.2391
738484,-0.1053,-0.0928,-0.1315,-0.2195,12.1965,-63.2371,79.1642
738584,-0.1041,-0.0924,-0.1339,-0.219,13.9894,-62.6636,77.2989
738684,-0.105,-0.0926,-0.1309,-0.2195,14.1044,-63.4015,77.0751
738784,-0.1058,-0.0923,-0.128,-0.2189,13.7717,-62.4388,77.2025
738884,-0.1058,-0.0925,-0.127,-0.2199,14.1404,-63.1299,76.6211
738984,-0.1055,-0.0925,-0.1221,-0.221,14.1324,-62.1026,76.2377
739084,-0.1049,-0.0925,-0.1174,-0.2208,13.8842,-62.9505,76.1492
739184,-0.1039,-0.0924,-0.1119,-0.2215,14.1795,-61.8521,75.5069
739284,-0.1035,-0.0925,-0.1123,-0.2204,13.7352,-62.7257,75.6372
739384,-0.1029,-0.0924,-0.1119,-0.2216,15.8187,-62.7474,73.2976
739484,-0.1023,-0.0923,-0.1096,-0.2231,13.1468,-62.5986,75.2833
739584,-0.1024,-0.0928,-0.1079,-0.2251,15.263,-62.6932,73.2913
739684,-0.1038,-0.0928,-0.0991,-0.231,12.9433,-62.3993,74.9862
739784,-0.1041,-0.0928,-0.098,-0.2368,14.6695,-62.92,73.4526
739884,-0.1045,-0.0926,-0.0966,-0.2454,12.6991,-62.5425,74.4658
739984,-0.1038,-0.0921,-0.092,-0.2489,14.5769,-62.5074,72.2984
740084,-0.1031,-0.0916,-0.0893,-0.2424,12.5514,-63.0194,73.9459
740184,-0.1026,-0.0918,-0.0931,-0.2371,14.8873,-62.667,71.8576
740284,-0.1024,-0.0919,-0.0966,-0.2309,12.6157,-62.8223,73.8327
740384,-0.1019,-0.0923,-0.1023,-0.2345,13.2894,-63.8228,73.1223
740484,-0.1021,-0.0938,-0.1208,-0.2298,13.8731,-64.8495,72.576
740584,-0.1036,-0.0968,-0.1384,-0.2395,14.8517,-64.8784,71.3761
740684,-0.106,-0.0995,-0.1479,-0.2519,15.9585,-63.7625,70.4846
740784,-0.1049,-0.1025,-0.1743,-0.2744,14.7163,-58.2653,74.4833
740884,-0.108,-0.1041,-0.1734,-0.2758,15.7265,-50.4597,75.6668
740984,-0.109,-0.0966,-0.1408,-0.2824,15.1915,-46.3504,74.2503
741084,-0.1086,-0.091,-0.1276,-0.2781,15.2845,-45.1009,74.8945
741184,-0.1083,-0.09,-0.1211,-0.2745,14.67,-46.2077,75.931
741284,-0.1074,-0.0891,-0.1163,-0.2689,14.6209,-48.6492,76.5269
741384,-0.1051,-0.0894,-0.1006,-0.2594,15.2579,-53.1562,76.132
741484,-0.103,-0.0905,-0.0849,-0.2479,14.5197,-59.3853,77.4309
741584,-0.104,-0.0918,-0.0716,-0.236,10.6047,-64.0787,81.6276
741684,-0.1039,-0.0931,-0.0636,-0.228,5.8661,-67.8658,86.4182
741784,-0.1058,-0.0956,-0.0908,-0.2135,5.2313,-70.6338,87.0511
741884,-0.1079,-0.0955,-0.0965,-0.2161,6.5727,-71.2812,84.4271
741984,-0.1068,-0.0945,-0.0818,-0.2188,10.5739,-70.2883,79.444
742084,-0.1048,-0.0941,-0.0861,-0.2288,14.7616,-69.6322,75.749
742184,-0.1055,-0.0956,-0.1148,-0.2476,20.1296,-69.3484,71.8378
742284,-0.1054,-0.0969,-0.1291,-0.253,25.4686,-68.322,68.3147
742384,-0.1053,-0.0983,-0.1384,-0.2585,26.7717,-63.6659,68.3458
742484,-0.1105,-0.1014,-0.1471,-0.2706,26.395,-59.9265,69.2322
742584,-0.1116,-0.0973,-0.1464,-0.276,25.7593,-57.5172,70.3757
742684,-0.1115,-0.0966,-0.1473,-0.2748,24.3164,-56.3056,72.1383
742784,-0.1124,-0.0949,-0.1416,-0.2659,25.2397,-57.5385,72.5326
742884,-0.1123,-0.0914,-0.1395,-0.2555,24.2161,-61.3943,74.2883
742984,-0.1113,-0.0896,-0.139,-0.2381,23.8825,-63.3182,75.669
743084,-0.111,-0.0878,-0.141,-0.2245,24.0182,-64.3624,76.7596
743184,-0.1115,-0.0814,-0.1348,-0.2196,22.406,-66.9847,80.1733
743284,-0.1103,-0.0831,-0.1355,-0.2164,17.2178,-69.852,86.0346
743384,-0.1075,-0.0824,-0.1281,-0.2073,15.8174,-72.6645,88.7622
743484,-0.1109,-0.082,-0.1346,-0.1811,17.5956,-74.3471,87.0535
743584,-0.1096,-0.0811,-0.1301,-0.1694,25.4878,-73.6864,78.516
743684,-0.1094,-0.0808,-0.1268,-0.1878,32.8495,-73.0695,70.0925
743784,-0.1095,-0.0805,-0.136,-0.2046,38.988,-72.5408,63.5186
743884,-0.1054,-0.0984,-0.1481,-0.2194,43.4284,-70.8276,59.1422
743984,-0.1168,-0.098,-0.1579,-0.2361,40.1135,-67.6318,62.3819
744084,-0.1194,-0.107,-0.1601,-0.2439,35.8013,-65.3685,66.3605
744184,-0.1193,-0.1093,-0.1584,-0.2475,30.4456,-64.1582,70.9609
744284,-0.1195,-0.0953,-0.1434,-0.2446,28.5384,-63.9498,72.662
744384,-0.1176,-0.0875,-0.1388,-0.238,26.1777,-64.2685,75.164
744484,-0.1146,-0.0824,-0.1323,-0.2333,23.1412,-66.271,78.2226
744584,-0.1125,-0.0794,-0.1324,-0.2228,19.3539,-67.8581,82.1949
744684,-0.1118,-0.0774,-0.1298,-0.2091,13.4882,-68.837,87.6115
744784,-0.1108,-0.0763,-0.133,-0.1955,9.665,-69.4661,91.3681
744884,-0.1121,-0.0765,-0.1468,-0.1921,9.3764,-69.7307,90.6184
744984,-0.1141,-0.0758,-0.1531,-0.1849,14.0644,-69.0121,83.4156
745084,-0.1144,-0.0745,-0.1519,-0.1826,19.1098,-68.4725,75.5402
745184,-0.1135,-0.0738,-0.1514,-0.1965,24.0519,-69.1303,69.7013
745284,-0.1126,-0.0739,-0.1544,-0.2089,29.3703,-70.2026,65.894
745384,-0.1114,-0.0739,-0.1598,-0.2084,30.7061,-68.7471,67.393
745484,-0.1104,-0.0746,-0.164,-0.205,33.0022,-68.0476,67.6847
745584,-0.1085,-0.074,-0.1699,-0.2056,26.6926,-68.8695,75.1586
745684,-0.106,-0.0736,-0.1719,-0.1998,18.3005,-70.0347,83.8688
745784,-0.105,-0.0738,-0.1736,-0.1846,15.838,-71.1676,86.6067
