24.0000000000,400.0317485515,0.4560999610,0.2706004081,0.4153003824,0.3645001203,16.5644440611,109.2112978318,0.7042146090
25.0000000000,416.6997380745,0.4560948158,0.2707699219,0.4154608202,0.3645651640,16.7849955028,109.2321363424,0.4964863712
26.0000000000,433.3677275974,0.4561174552,0.2708639659,0.4155528985,0.3646306801,17.3806682816,109.2856735150,-0.0649472801
27.0000000000,450.0357171204,0.4561635976,0.2709032691,0.4155947374,0.3646917961,18.1659883858,109.3551682260,-0.8056314900
28.0000000000,466.7037066434,0.4562289613,0.2709085605,0.4156044570,0.3647436394,18.9554818034,109.4238793517,-1.5511397117
29.0000000000,483.3716961664,0.4563092646,0.2709005691,0.4156001774,0.3647813376,19.5636745226,109.4750657684,-2.1270461601
30.0000000000,500.0396856893,0.4564002258,0.2709000239,0.4156000188,0.3648000180,19.8050925324,109.4919863525,-2.3588982668
31.0000000000,516.7076752123,0.4564974241,0.2709224660,0.4156155766,0.3647964849,19.5557645185,109.4637556039,-2.1298578318
32.0000000000,533.3756647353,0.4565958848,0.2709628322,0.4156325328,0.3647742010,18.9359790076,109.4027438110,-1.5520468857
33.0000000000,550.0436542583,0.4566904963,0.2710109449,0.4156301370,0.3647382824,18.1266548607,109.3270938286,-0.7943831024
34.0000000000,566.7116437813,0.4567761468,0.2710566267,0.4155876391,0.3646938447,17.3087109391,109.2549485116,-0.0257557526
35.0000000000,583.3796333042,0.4568477244,0.2710897000,0.4154842887,0.3646460038,16.6630661038,109.2044507148,0.5849476244
36.0000000000,600.0476228272,0.4569001175,0.2710999873,0.4152993356,0.3645998755,16.3706392145,109.1937432931,0.8688145506
37.0000000000,616.7156123502,0.4569299610,0.2710809795,0.4150236219,0.3645603642,16.5526089105,109.2342411951,0.7125262288
38.0000000000,633.3836018732,0.4569408176,0.2710407164,0.4146939624,0.3645315362,17.0932324111,109.3106774280,0.2233758701
39.0000000000,650.0515913961,0.4569379669,0.2709908436,0.4143585676,0.3645172496,17.8180421024,109.4011714452,-0.4366963721
40.0000000000,666.7195809191,0.4569266886,0.2709430071,0.4140656475,0.3645213629,18.5525703705,109.4838427001,-1.1057773369
41.0000000000,683.3875704421,0.4569122626,0.2709088524,0.4138634125,0.3645477345,19.1223496012,109.5368106462,-1.6219552864
42.0000000000,700.0555599651,0.4568999684,0.2709000255,0.4138000729,0.3646002226,19.3529121828,109.5381947371,-1.8232943372
43.0000000000,716.7235494881,0.4568943088,0.2709238250,0.4139068655,0.3646799801,19.1277833292,109.4742853591,-1.6018770623
44.0000000000,733.3915390110,0.4568967089,0.2709703338,0.4141478098,0.3647774450,18.5601514359,109.3637314237,-1.0638400573
45.0000000000,750.0595285340,0.4569078324,0.2710253739,0.4144702878,0.3648804035,17.8200493935,109.2331909805,-0.3682674750
46.0000000000,766.7275180570,0.4569283428,0.2710747671,0.4148216818,0.3649766417,17.0775100925,109.1093220788,0.3257814106
47.0000000000,783.3955075800,0.4569589036,0.2711043354,0.4151493739,0.3650539456,16.5025664234,109.0187827682,0.8592470849
48.0000000000,800.0634971029,0.4570001784,0.2710999007,0.4154007464,0.3651001013,16.2652512738,108.9882310974,1.0730446760
49.0000000000,816.7314866259,0.4570504447,0.2710516516,0.4155373911,0.3651064506,16.4783341411,109.0348000530,0.8620447972
50.0000000000,833.3994761489,0.4570985438,0.2709670455,0.4155770939,0.3650783957,17.0281337711,109.1379553177,0.3346201013
51.0000000000,850.0674656719,0.4571309848,0.2708578075,0.4155515291,0.3650248142,17.7449995456,109.2678527567,-0.3481211772
52.0000000000,866.7354551949,0.4571342771,0.2707356630,0.4154923713,0.3649545836,18.4592808466,109.3946482358,-1.0250953324
53.0000000000,883.4034447178,0.4570949297,0.2706123373,0.4154312949,0.3648765815,19.0013270561,109.4884976204,-1.5352177474
54.0000000000,900.0714342408,0.4569994519,0.2704995558,0.4153999742,0.3647996854,19.2014875605,109.5195567768,-1.7173774596
55.0000000000,916.7394237638,0.4568404687,0.2704062304,0.4154206735,0.3647310938,18.9475571317,109.4682702548,-1.4651364558
56.0000000000,933.4074132868,0.4566347563,0.2703301644,0.4154784961,0.3646713743,18.3541767269,109.3557116040,-0.8880907525
57.0000000000,950.0754028097,0.4564050518,0.2702664188,0.4155493739,0.3646194582,17.5919743608,109.2129818654,-0.1491205534
58.0000000000,966.7433923327,0.4561740919,0.2702100550,0.4156092389,0.3645742768,16.8315780479,109.0711820801,0.5889195096
59.0000000000,983.4113818557,0.4559646135,0.2701561342,0.4156340231,0.3645347613,16.2436158028,108.9614132891,1.1631746578
60.0000000000,1000.0793713787,0.4557993537,0.2700997177,0.4155996583,0.3644998429,15.9987156341,108.9147765324,1.4107642527
61.0000000000,1016.7473609017,0.4556953838,0.2700375894,0.4154914296,0.3644692647,16.2098772026,108.9519111472,1.2238216902
62.0000000000,1033.4153504246,0.4556474355,0.2699733264,0.4153315039,0.3644459704,16.7628563257,109.0522032057,0.7115500828
63.0000000000,1050.0833399476,0.4556447345,0.2699121799,0.4151511377,0.3644336931,17.4874036864,109.1848717515,0.0366157593
64.0000000000,1066.7513294706,0.4556765066,0.2698594012,0.4149815876,0.3644361654,18.2132699677,109.3191358280,-0.6383406399
65.0000000000,1083.4193189936,0.4557319776,0.2698202415,0.4148541100,0.3644571203,18.7702058525,109.4242144787,-1.1506784779
66.0000000000,1100.0873085165,0.4558003733,0.2697999520,0.4147999616,0.3645002905,18.9879620314,109.4693267486,-1.3377314435
67.0000000000,1116.7552980395,0.4558705457,0.2698025269,0.4148402450,0.3645673707,18.7503303550,109.4334333340,-1.0885676485
68.0000000000,1133.4232875625,0.4559298757,0.2698270104,0.4149560812,0.3646520304,18.1538971046,109.3338540109,-0.4960999309
69.0000000000,1150.0912770855,0.4559653821,0.2698712284,0.4151187516,0.3647459639,17.3476177120,109.1973488046,0.2966295239
70.0000000000,1166.7592666085,0.4559640835,0.2699330071,0.4152995376,0.3648408656,16.4804476089,109.0506777403,1.1466101563
71.0000000000,1183.4272561314,0.4559129988,0.2700101722,0.4154697206,0.3649284298,15.7013422270,108.9206008432,1.9108404484
72.0000000000,1200.0952456544,0.4557991466,0.2701005499,0.4156005818,0.3650003509,15.1592569916,108.8338781371,2.4463053464
73.0000000000,1216.7632351774,0.4556186081,0.2702019766,0.4156702009,0.3650514336,14.9675280065,108.8104595456,2.6442790901
74.0000000000,1233.4312247004,0.4554030981,0.2703123301,0.4156833873,0.3650887131,15.0994356453,108.8435175698,2.5309507155
75.0000000000,1250.0992142234,0.4551930884,0.2704294983,0.4156515196,0.3651222300,15.4938414832,108.9196441400,2.1656286047
76.0000000000,1266.7672037463,0.4550290507,0.2705513691,0.4155859765,0.3651620250,16.0896070958,109.0254311864,1.6075813436
77.0000000000,1283.4351932693,0.4549514568,0.2706758306,0.4154981366,0.3652181388,16.8255940583,109.1474706391,0.9160470823
78.0000000000,1300.1031827923,0.4550007785,0.2708007706,0.4153993783,0.3653006122,17.6406639460,109.2723544288,0.1502428902
79.0000000000,1316.7711723153,0.4552023169,0.2709234087,0.4152995990,0.3654152026,18.4724592879,109.3880483711,-0.6299041678
80.0000000000,1333.4391618382,0.4555218075,0.2710383406,0.4152028793,0.3655508505,19.2538361464,109.4879127094,-1.3616355119
81.0000000000,1350.1071513612,0.4559103683,0.2711395178,0.4151118727,0.3656923695,19.9164759857,109.5666314789,-1.9814895063
82.0000000000,1366.7751408842,0.4563191174,0.2712208922,0.4150292325,0.3658245732,20.3920602701,109.6188887146,-2.4259868476
83.0000000000,1383.4431304072,0.4566991726,0.2712764152,0.4149576121,0.3659322751,20.6122704637,109.6393684519,-2.6316205390
84.0000000000,1400.1111199302,0.4570016521,0.2713000386,0.4148996648,0.3660002886,20.5087880415,109.6227547269,-2.5348458715
85.0000000000,1416.7791094531,0.4571896729,0.2712888528,0.4148571606,0.3660189617,20.0505361390,109.5674106974,-2.1067785508
86.0000000000,1433.4470989761,0.4572733975,0.2712522555,0.4148284052,0.3660003409,19.3524549549,109.4861246165,-1.4545657280
87.0000000000,1450.1150884991,0.4572745170,0.2712026597,0.4148108558,0.3659617901,18.5652661023,109.3952196003,-0.7186664204
88.0000000000,1466.7830780221,0.4572147226,0.2711524788,0.4148019692,0.3659206733,17.8396911946,109.3110187653,-0.0395264291
89.0000000000,1483.4510675450,0.4571157054,0.2711141259,0.4147992024,0.3658943541,17.3264518450,109.2498452274,0.4423994809
90.0000000000,1500.1190570680,0.4569991564,0.2711000144,0.4148000125,0.3659001967,17.1762696464,109.2280221010,0.5866254186
91.0000000000,1516.7870465910,0.4568841927,0.2711186964,0.4148021503,0.3659504643,17.4837971604,109.2560119987,0.3048767154
92.0000000000,1533.4550361140,0.4567798530,0.2711636077,0.4148045176,0.3660374509,18.1241653180,109.3213324824,-0.2865622442
93.0000000000,1550.1230256370,0.4566927099,0.2712244849,0.4148062978,0.3661485642,18.9187881755,109.4058864670,-1.0213839847
94.0000000000,1566.7910151599,0.4566293359,0.2712910645,0.4148066743,0.3662712117,19.6890797890,109.4915768675,-1.7333036742
95.0000000000,1583.4590046829,0.4565963036,0.2713530833,0.4148048303,0.3663928008,20.2564542147,109.5603065987,-2.2560328639
96.0000000000,1600.1269942059,0.4566001856,0.2714002778,0.4147999493,0.3665007392,20.4423255356,109.5939785782,-2.4232532525
97.0000000000,1616.7949837289,0.4566453589,0.2714252280,0.4147923444,0.3665840505,20.1302557425,109.5803866881,-2.1264290334
98.0000000000,1633.4629732518,0.4567276161,0.2714316304,0.4147867458,0.3666380770,19.4467812020,109.5303562131,-1.4830779094
99.0000000000,1650.1309627748,0.4568406523,0.2714258977,0.4147889632,0.3666597051,18.5778091513,109.4603401687,-0.6659170159
100.0000000000,1666.7989522978,0.4569781628,0.2714144426,0.4148048061,0.3666458210,17.7092468275,109.3867915706,0.1523639600
101.0000000000,1683.4669418208,0.4571338427,0.2714036778,0.4148400841,0.3665933109,17.0270014679,109.3261634344,0.7990755084
102.0000000000,1700.1349313438,0.4573013871,0.2714000160,0.4149006068,0.3664990611,16.7169802769,109.2949087728,1.1015010545
103.0000000000,1716.8029208667,0.4574692635,0.2714051988,0.4149892609,0.3663633432,16.9019362378,109.3040638007,0.9453067417
104.0000000000,1733.4709103897,0.4576055297,0.2714027315,0.4150975228,0.3661996443,17.4580660565,109.3435173650,0.4442267150
105.0000000000,1750.1388999127,0.4576732637,0.2713716697,0.4152140846,0.3660246767,18.2014063430,109.3979983235,-0.2323927445
106.0000000000,1766.8068894357,0.4576355437,0.2712910691,0.4153276384,0.3658551525,18.9479937073,109.4522355342,-0.9152330777
107.0000000000,1783.4748789586,0.4574554476,0.2711399853,0.4154268762,0.3657077836,19.5138647595,109.4909578549,-1.4349767078
108.0000000000,1800.1428684816,0.4570960535,0.2708974738,0.4155004902,0.3655992823,19.7150561480,109.4988941469,-1.6222803365
109.0000000000,1816.8108580046,0.4565440571,0.2705551244,0.4155406209,0.3655411565,19.4302348636,109.4660703576,-1.3652769871
110.0000000000,1833.4788475276,0.4558782270,0.2701533901,0.4155528519,0.3655246267,18.7822299689,109.4031629298,-0.7763034989
111.0000000000,1850.1468370506,0.4551997657,0.2697446299,0.4155460424,0.3655359702,17.9533613745,109.3258798636,-0.0222893383
112.0000000000,1866.8148265735,0.4546098754,0.2693812025,0.4155290515,0.3655614644,17.1259489912,109.2499291591,0.7298620918
113.0000000000,1883.4828160965,0.4542097587,0.2691154669,0.4155107386,0.3655873865,16.4823127295,109.1910188165,1.3132470948
114.0000000000,1900.1508056195,0.4541006180,0.2689997817,0.4154999626,0.3656000138,16.2047724552,109.1648568318,1.5609353629
115.0000000000,1916.8187951425,0.4543475780,0.2690676255,0.4155032646,0.3655897533,16.4133090648,109.1817578680,1.3633227527
116.0000000000,1933.4867846654,0.4548753173,0.2692789767,0.4155181606,0.3655630879,16.9852241262,109.2310408843,0.8341061629
117.0000000000,1950.1547741884,0.4555743430,0.2695759310,0.4155399708,0.3655304118,17.7387740557,109.2969164753,0.1412775461
118.0000000000,1966.8227637114,0.4563351624,0.2699005839,0.4155640156,0.3655021193,18.4922152700,109.3635952355,-0.5471969830
119.0000000000,1983.4907532344,0.4570482825,0.2701950312,0.4155856151,0.3654886047,19.0638041856,109.4152877596,-1.0633506222
120.0000000000,2000.1587427574,0.4576042105,0.2704013683,0.4156000896,0.3655002623,19.2717972717,109.4362046466,-1.2391894046
121.0000000000,2016.8267322803,0.4579223329,0.2704794897,0.4156038233,0.3655437863,18.9970689832,109.4159032783,-0.9648649093
122.0000000000,2033.4947218033,0.4580342994,0.2704584788,0.4155973358,0.3656114875,18.3639114084,109.3647258180,-0.3566982672
123.0000000000,2050.1627113263,0.4579990350,0.2703842290,0.4155821517,0.3656921820,17.5557568609,109.2980642552,0.4140751715
124.0000000000,2066.8307008493,0.4578754645,0.2703026340,0.4155597952,0.3657746860,16.7560376544,109.2313105791,1.1762457362
125.0000000000,2083.4986903723,0.4577225131,0.2702595874,0.4155317910,0.3658478157,16.1481861026,109.1798567793,1.7586023979
126.0000000000,2100.1666798952,0.4575991056,0.2703009826,0.4154996633,0.3659003872,15.9156344573,109.1590948399,1.9899057878
127.0000000000,2116.8346694182,0.4575505069,0.2704556577,0.4154649086,0.3659252174,16.1781992841,109.1791723572,1.7580983991
128.0000000000,2133.5026589412,0.4575689552,0.2706862446,0.4154289136,0.3659306520,16.8087540185,109.2298792814,1.1809967208
129.0000000000,2150.1706484642,0.4576338241,0.2709393128,0.4153930389,0.3659288047,17.6202609859,109.2960665749,0.4321504065
130.0000000000,2166.8386379871,0.4577244873,0.2711614319,0.4153586448,0.3659317888,18.4256825118,109.3625852000,-0.3149180132
131.0000000000,2183.5066275101,0.4578203184,0.2712991716,0.4153270917,0.3659517179,19.0379809218,109.4142861190,-0.8866857266
132.0000000000,2200.1746170331,0.4579006910,0.2712991013,0.4152997399,0.3660007055,19.2701186129,109.4360202998,-1.1096023041
133.0000000000,2216.8426065561,0.4579506693,0.2711286382,0.4152784292,0.3660861952,18.9992353669,109.4177322897,-0.8693532046
134.0000000000,2233.5105960791,0.4579773763,0.2708360091,0.4152668573,0.3661975298,18.3512389926,109.3691106568,-0.2813778112
135.0000000000,2250.1785856020,0.4579932787,0.2704890185,0.4152691718,0.3663196666,17.5123049744,109.3046272459,0.4832604541
136.0000000000,2266.8465751250,0.4580108434,0.2701554705,0.4152895205,0.3664375630,16.6686087967,109.2387539019,1.2535260689
137.0000000000,2283.5145646480,0.4580425373,0.2699031696,0.4153320512,0.3665361764,16.0063259440,109.1859624694,1.8583843994
138.0000000000,2300.1825541710,0.4581008272,0.2697999199,0.4154009117,0.3666004642,15.7116318203,109.1607247871,2.1267747639
139.0000000000,2316.8505436939,0.4581938685,0.2698920968,0.4154978795,0.3666229005,15.9075419017,109.1726794716,1.9457150619
140.0000000000,2333.5185332169,0.4583131280,0.2701431290,0.4156155579,0.3666250545,16.4725969156,109.2127570632,1.4271641393
141.0000000000,2350.1865227399,0.4584460355,0.2704963791,0.4157443309,0.3666355341,17.2261945907,109.2673622699,0.7374621232
142.0000000000,2366.8545122629,0.4585800205,0.2708952099,0.4158745824,0.3666829473,17.9877326554,109.3228997998,0.0429221118
143.0000000000,2383.5225017859,0.4587025128,0.2712829838,0.4159966962,0.3667959019,18.5766088383,109.3657743609,-0.4901435606
144.0000000000,2400.1904913088,0.4588009419,0.2716030636,0.4161010564,0.3670030058,18.8122209545,109.3823906683,-0.6953971393
145.0000000000,2416.8584808318,0.4588666349,0.2718129554,0.4161817897,0.3673160649,18.5740953891,109.3641436061,-0.4621583955
146.0000000000,2433.5264703548,0.4589059829,0.2719248331,0.4162474904,0.3676819415,17.9741676170,109.3217160704,0.1049944497
147.0000000000,2450.1944598778,0.4589290160,0.2719640768,0.4163102475,0.3680318096,17.1805169243,109.2704504245,0.8495185036
148.0000000000,2466.8624494007,0.4589457645,0.2719560667,0.4163821502,0.3682968428,16.3612225969,109.2256890316,1.6148988848
149.0000000000,2483.5304389237,0.4589662584,0.2719261829,0.4164752875,0.3684082151,15.6843639211,109.2027742551,2.2446240055
150.0000000000,2500.1984284467,0.4590005281,0.2718998055,0.4166017486,0.3682971004,15.3180201003,109.2170484475,2.5821609319
151.0000000000,2516.8664179697,0.4590554725,0.2718968983,0.4167706025,0.3679251696,15.3796371954,109.2772770007,2.5183761064
152.0000000000,2533.5344074927,0.4591259056,0.2719165192,0.4169792620,0.3673718027,15.7912331705,109.3668402954,2.1271974605
153.0000000000,2550.2023970156,0.4592037262,0.2719526833,0.4172223281,0.3667447746,16.4276832070,109.4629951297,1.5266761183
154.0000000000,2566.8703865386,0.4592808330,0.2719994056,0.4174944017,0.3661518598,17.1638624864,109.5429983019,0.8348301438
155.0000000000,2583.5383760616,0.4593491246,0.2720507011,0.4177900840,0.3657008334,17.8746461900,109.5841066100,0.1696631785
156.0000000000,2600.2063655846,0.4594004998,0.2721005847,0.4181039757,0.3654994698,18.4349095572,109.5635768701,-0.3508169775
157.0000000000,2616.8743551075,0.4594287643,0.2721448185,0.4184270095,0.3656242276,18.7512257564,109.4683721819,-0.6384833439
158.0000000000,2633.5423446305,0.4594350736,0.2721858973,0.4187359783,0.3660308658,18.8523374868,109.3228654128,-0.7204263059
159.0000000000,2650.2103341535,0.4594223534,0.2722279378,0.4190042696,0.3666460692,18.7964161111,109.1604408379,-0.6514666155
160.0000000000,2666.8783236765,0.4593935297,0.2722750568,0.4192052706,0.3673965226,18.6416329922,109.0144827322,-0.4864011936
161.0000000000,2683.5463131995,0.4593515284,0.2723313709,0.4193123686,0.3682089107,18.4461594930,108.9183753709,-0.2800117840
162.0000000000,2700.2143027224,0.4592992754,0.2724009970,0.4192989509,0.3690099183,18.2681669515,108.9055030027,-0.0870735819
163.0000000000,2716.8822922454,0.4592404907,0.2724869670,0.4191513165,0.3697383296,18.1538215807,108.9963327232,0.0484596841
164.0000000000,2733.5502817684,0.4591819505,0.2725881386,0.4189054581,0.3703794958,18.1030856915,109.1616176230,0.1242817715
165.0000000000,2750.2182712914,0.4591311665,0.2727023650,0.4186093214,0.3709299693,18.1048077150,109.3601525932,0.1480970695
166.0000000000,2766.8862608144,0.4590956500,0.2728274998,0.4183108524,0.3713863023,18.1478360826,109.5507325249,0.1276017535
167.0000000000,2783.5542503373,0.4590829127,0.2729613962,0.4180579967,0.3717450472,18.2210192253,109.6921523091,0.0704850017
168.0000000000,2800.2222398603,0.4591004660,0.2731019076,0.4178987003,0.3720027565,18.3132055747,109.7432068708,-0.0155697887
169.0000000000,2816.8902293833,0.4591521736,0.2732461076,0.4178665964,0.3721601222,18.4133169655,109.6775130385,-0.1217587311
170.0000000000,2833.5582189063,0.4592278800,0.2733880720,0.4179403133,0.3722337461,18.5105573364,109.5256510395,-0.2349572998
171.0000000000,2850.2262084292,0.4593140625,0.2735211568,0.4180852670,0.3722440515,18.5941983862,109.3318835028,-0.3410035108
172.0000000000,2866.8941979522,0.4593971981,0.2736387179,0.4182668737,0.3722114617,18.6535118136,109.1404730570,-0.4257342505
173.0000000000,2883.5621874752,0.4594637642,0.2737341115,0.4184505493,0.3721563999,18.6777693175,108.9956823311,-0.4749830392
174.0000000000,2900.2301769982,0.4595002378,0.2738006933,0.4186017102,0.3720992894,18.6562426107,108.9417739146,-0.4745778100
175.0000000000,2916.8981665212,0.4594982263,0.2738345839,0.4186939653,0.3720569288,18.5837750301,109.0075116687,-0.4168303182
176.0000000000,2933.5661560441,0.4594690244,0.2738425122,0.4187323667,0.3720322053,18.4765921760,109.1621798657,-0.3189563714
177.0000000000,2950.2341455671,0.4594286490,0.2738337519,0.4187295078,0.3720246698,18.3560482563,109.3607963983,-0.2041409327
178.0000000000,2966.9021350901,0.4593931171,0.2738175767,0.4186979822,0.3720338732,18.2434974794,109.5583791594,-0.0955662900
179.0000000000,2983.5701246131,0.4593784456,0.2738032602,0.4186503832,0.3720593663,18.1602940532,109.7099460415,-0.0164157166
180.0000000000,3000.2381141360,0.4594006515,0.2738000761,0.4185993045,0.3721006999,18.1277921639,109.7705149812,0.0101228909
181.0000000000,3016.9061036590,0.4594699742,0.2738147384,0.4185548193,0.3721571628,18.1594132500,109.7107521897,-0.0307503625
182.0000000000,3033.5740931820,0.4595745130,0.2738441517,0.4185173428,0.3722270396,18.2381786149,109.5612917125,-0.1216693999
183.0000000000,3050.2420827050,0.4596970642,0.2738828717,0.4184849773,0.3723083742,18.3398283998,109.3671305413,-0.2375693994
184.0000000000,3066.9100722280,0.4598204241,0.2739254534,0.4184558248,0.3723992109,18.4401027458,109.1732656680,-0.3533894838
185.0000000000,3083.5780617509,0.4599273893,0.2739664525,0.4184279873,0.3724975934,18.5147417941,109.0246940845,-0.4440687636
186.0000000000,3100.2460512739,0.4600007559,0.2740004242,0.4183995671,0.3726015661,18.5394857107,108.9664127346,-0.4845424031
187.0000000000,3116.9140407969,0.4600287373,0.2740231144,0.4183700611,0.3727095026,18.4981059230,109.0277991419,-0.4576562254
188.0000000000,3133.5820303199,0.4600202751,0.2740348246,0.4183443045,0.3728210388,18.4051076190,109.1784589595,-0.3765479982
189.0000000000,3150.2500198428,0.4599892688,0.2740369459,0.4183284091,0.3729361123,18.2823465437,109.3737022737,-0.2615943590
190.0000000000,3166.9180093658,0.4599496180,0.2740308694,0.4183284869,0.3730546610,18.1516784419,109.5688391708,-0.1331666001
191.0000000000,3183.5859988888,0.4599152221,0.2740179862,0.4183506497,0.3731766225,18.0349590585,109.7191797371,-0.0116338859
192.0000000000,3200.2539884118,0.4598999804,0.2739996874,0.4184010093,0.3733019343,17.9540441186,109.7800341123,0.0826335473
193.0000000000,3216.9219779348,0.4599144873,0.2739780698,0.4184816481,0.3734299607,17.9249036375,109.7224633632,0.1343123213
194.0000000000,3233.5899674577,0.4599567062,0.2739579265,0.4185792510,0.3735578734,17.9410165233,109.5777176960,0.1473743839
195.0000000000,3250.2579569807,0.4600215843,0.2739446945,0.4186768251,0.3736823208,17.9904901949,109.3914221236,0.1303954401
196.0000000000,3266.9259465037,0.4601040684,0.2739438110,0.4187573779,0.3737999512,18.0614320712,109.2092016586,0.0919464507
197.0000000000,3283.5939360267,0.4601991058,0.2739607131,0.4188039165,0.3739074130,18.1419495710,109.0766813137,0.0405949861
198.0000000000,3300.2619255496,0.4603016435,0.2740008379,0.4187994484,0.3740013545,18.2201501198,109.0394860411,-0.0150934239
199.0000000000,3316.9299150726,0.4604047313,0.2740641465,0.4187349291,0.3740784502,18.2858993449,109.1268998344,-0.0672420866
200.0000000000,3333.5979045956,0.4604941807,0.2741297042,0.4186316431,0.3741354747,18.3357719209,109.3058519226,-0.1105996427
201.0000000000,3350.2658941186,0.4605540763,0.2741715930,0.4185181080,0.3741692262,18.3679425375,109.5284007866,-0.1405395833
202.0000000000,3366.9338836416,0.4605685029,0.2741638950,0.4184228414,0.3741765031,18.3805858842,109.7466049070,-0.1524332808
203.0000000000,3383.6018731645,0.4605215455,0.2740806922,0.4183743609,0.3741541037,18.3718766507,109.9125227645,-0.1416492574
204.0000000000,3400.2698626875,0.4603972888,0.2738960666,0.4184011842,0.3740988263,18.3399895391,109.9782129085,-0.1035524701
205.0000000000,3416.9378522105,0.4601883016,0.2735975529,0.4185200675,0.3740098835,18.2861907395,109.9126980135,-0.0374578639
206.0000000000,3433.6058417335,0.4599194792,0.2732239450,0.4187029529,0.3738956859,18.2235262928,109.7496411067,0.0422565098
207.0000000000,3450.2738312564,0.4596234157,0.2728262445,0.4189111099,0.3737668351,18.1678475593,109.5380990278,0.1176264854
208.0000000000,3466.9418207794,0.4593327049,0.2724554525,0.4191058079,0.3736339326,18.1350058991,109.3271286168,0.1706872114
209.0000000000,3483.6098103024,0.4590799409,0.2721625705,0.4192483164,0.3735075797,18.1408526726,109.1657867136,0.1834703131
210.0000000000,3500.2777998254,0.4588977175,0.2719985997,0.4192999050,0.3733983779,18.2012392033,109.1031300822,0.1380010940
211.0000000000,3516.9457893484,0.4588084454,0.2719977767,0.4192342198,0.3733135586,18.3237183764,109.1710035147,0.0252221385
212.0000000000,3533.6137788713,0.4587957883,0.2721305486,0.4190719994,0.3732475299,18.4842676826,109.3357605890,-0.1299695203
213.0000000000,3550.2817683943,0.4588341957,0.2723521932,0.4188451812,0.3731916504,18.6513558117,109.5481807167,-0.2946064664
214.0000000000,3566.9497579173,0.4588981169,0.2726179881,0.4185857028,0.3731372788,18.7934514540,109.7590433091,-0.4357227758
215.0000000000,3583.6177474403,0.4589620014,0.2728832110,0.4183255017,0.3730757738,18.8790232995,109.9191277777,-0.5203488098
216.0000000000,3600.2857369633,0.4590002987,0.2731031397,0.4180965153,0.3729984942,18.8765401013,109.9792136171,-0.5155060733
