Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
1119.802474975586	229.85	5.93	34.5
1129.775047302246	230.28	6.12	34.61
1139.7483348846436	230.66	6.3	34.74
1149.7220993041992	230.99	6.47	34.89
1159.7363948822021	231.27	6.63	35.06
1169.6686744689941	231.52	6.81	35.24
1179.6417236328125	231.76	7.02	35.38
1189.6162033081055	232.0	7.23	35.5
1199.5887756347656	232.26	7.45	35.59
1210.5591297149658	232.56	7.63	35.69
1218.6341285705566	232.87	7.81	35.81
1230.1392555236816	233.16	7.93	35.93
1239.3598556518555	233.41	8.0	36.08
1249.3178844451904	233.6	8.07	36.24
1259.8927021026611	233.74	8.12	36.4
1270.2622413635254	233.82	8.15	36.55
1280.235767364502	233.87	8.16	36.7
1290.2350425720215	233.88	8.15	36.84
1300.1816272735596	233.86	8.14	36.97
1310.1553916931152	233.8	8.11	37.1
1320.1301097869873	233.72	8.05	37.2
1330.1036357879639	233.63	7.96	37.2
1340.0754928588867	233.54	7.89	37.16
1350.0525951385498	233.48	7.85	37.09
1360.5566024780273	233.44	7.85	37.0
1370.5329895019531	233.41	7.88	36.9
1379.5030117034912	233.4	7.93	36.8
1389.4329071044922	233.4	7.99	36.71
1398.4088897705078	233.4	8.06	36.63
1409.3797206878662	233.42	8.13	36.55
1418.8487529754639	233.46	8.2	36.46
1430.3264617919922	233.54	8.24	36.53
1440.2964115142822	233.62	8.27	36.61
1450.2708911895752	233.69	8.28	36.69
1460.258960723877	233.74	8.29	36.79
1470.1306819915771	233.75	8.3	36.91
1480.531930923462	233.73	8.31	37.04
1490.4000759124756	233.7	8.33	37.19
1499.9661445617676	233.62	8.35	37.16
1510.4343891143799	233.57	8.36	37.12
1520.59006690979	233.54	8.38	37.07
1530.1392078399658	233.55	8.39	37.01
1540.1039123535156	233.6	8.35	36.93
1550.0311851501465	233.68	8.27	37.0
1560.1434707641602	233.77	8.21	37.08
1569.1196918487549	233.86	8.17	37.17
1580.1467895507812	233.88	8.15	37.28
1591.0604000091553	233.9	8.13	37.39
1599.212884902954	233.9	8.13	37.5
1610.0099086761475	233.89	8.22	37.57
1620.9814548492432	233.86	8.34	37.53
1630.396842956543	233.83	8.45	37.44
1640.0210857391357	233.81	8.57	37.35
1649.9717235565186	233.81	8.71	37.32
1659.9462032318115	233.84	8.77	37.37
1669.919490814209	233.88	8.79	37.42
1679.9509525299072	233.91	8.78	37.49
1689.8691654205322	233.92	8.76	37.56
1699.8381614685059	233.9	8.73	37.64
1709.8116874694824	233.86	8.66	37.7
1720.8600044250488	233.77	8.63	37.61
1729.7580242156982	233.66	8.64	37.53
1739.7313117980957	233.55	8.67	37.46
1748.716115951538	233.45	8.69	37.39
1760.5462074279785	233.41	8.71	37.32
1769.577980041504	233.41	8.73	37.25
1779.3104648590088	233.44	8.72	37.16
1789.8962497711182	233.52	8.73	37.27
1800.224781036377	233.6	8.73	37.38
1810.2161884307861	233.66	8.72	37.5
1820.335865020752	233.69	8.69	37.62
1830.05690574646	233.7	8.64	37.75
1840.0304317474365	233.68	8.58	37.87
1850.0480651855469	233.67	8.57	38.0
1860.0270748138428	233.65	8.66	38.04
1870.9514141082764	233.65	8.68	38.12
1879.925012588501	233.68	8.62	38.2
1890.8965587615967	233.71	8.55	38.29
1900.8698463439941	233.74	8.5	38.37
1910.8421802520752	233.75	8.45	38.47
1920.8176136016846	233.74	8.39	38.71
1930.7897090911865	233.7	8.28	38.64
1939.7649765014648	233.65	8.23	38.55
1949.737548828125	233.59	8.18	38.46
1960.622787475586	233.53	8.16	38.37
1969.8843955993652	233.49	8.16	38.28
1979.856252670288	233.46	8.16	38.19
1989.8309707641602	233.44	8.18	38.1
1999.8741149902344	233.45	8.21	38.01
2009.8528861999512	233.46	8.24	37.92
2019.7498798370361	233.49	8.29	37.83
2029.7234058380127	233.53	8.37	37.87
2040.2758121490479	233.57	8.39	37.95
2049.9799251556396	233.6	8.39	38.03
2059.433937072754	233.62	8.36	38.11
2069.634437561035	233.63	8.31	38.18
2079.606771469116	233.61	8.22	38.22
2089.9829864501953	233.58	8.13	38.2
2098.5584259033203	233.54	8.09	38.12
2109.5266342163086	233.49	8.09	38.03
2119.5003986358643	233.47	8.1	37.93
2129.474639892578	233.45	8.1	37.83
2139.4481658935547	233.45	8.1	37.72
2149.508476257324	233.46	8.05	37.62
2159.432888031006	233.49	7.93	37.58
2171.4088916778564	233.52	7.82	37.61
2180.3829669952393	233.54	7.75	37.68
2190.3557777404785	233.56	7.71	37.77
2200.3276348114014	233.57	7.69	37.87
2210.3757858276367	233.54	7.63	37.8
2220.2820777893066	233.52	7.65	37.73
2230.2486896514893	233.49	7.7	37.66
2240.222215652466	233.48	7.76	37.59
2250.2152919769287	233.47	7.82	37.51
2260.763645172119	233.49	7.9	37.44
2270.7948684692383	233.53	7.85	37.53
2279.799699783325	233.57	7.81	37.61
2289.6862030029297	233.58	7.78	37.71
2300.6579875946045	233.58	7.85	37.79
2309.631824493408	233.56	7.97	37.8
2321.600914001465	233.53	8.08	37.76
2330.6381702423096	233.49	8.17	37.68
2339.6897315979004	233.46	8.22	37.58
2350.5232334136963	233.44	8.17	37.49
2360.496759414673	233.44	8.28	37.5
2371.4683055877686	233.44	8.39	37.52
2380.5487155914307	233.43	8.48	37.55
2390.4175758361816	233.41	8.56	37.59
