Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
6.495237350463867	155.56	2.73	-22.54
16.362428665161133	155.56	2.7	-22.43
27.175188064575195	155.55	2.58	-22.42
36.21363639831543	155.53	2.68	-22.36
46.187400817871094	155.52	2.79	-22.34
57.19733238220215	155.51	2.82	-22.44
66.18833541870117	155.5	2.73	-22.49
77.10623741149902	155.5	2.63	-22.52
88.19961547851562	155.51	2.52	-22.52
97.14293479919434	155.51	2.5	-22.41
108.02817344665527	155.52	2.51	-22.31
118.06893348693848	155.52	2.56	-22.2
126.97553634643555	155.52	2.66	-22.24
138.20791244506836	155.52	2.75	-22.28
147.1703052520752	155.52	2.86	-22.31
157.11426734924316	155.52	2.97	-22.32
166.91231727600098	155.52	2.87	-22.36
176.84531211853027	155.52	2.88	-22.25
187.00313568115234	155.52	2.93	-22.15
197.10493087768555	155.51	2.85	-22.21
207.13496208190918	155.5	2.9	-22.3
216.7367935180664	155.5	2.83	-22.22
226.9752025604248	155.5	2.73	-22.22
237.68091201782227	155.5	2.64	-22.18
247.65563011169434	155.5	2.55	-22.13
257.62939453125	155.49	2.56	-22.23
267.60077476501465	155.49	2.48	-22.3
277.5769233703613	155.49	2.54	-22.38
287.6584529876709	155.49	2.59	-22.29
297.623872756958	155.5	2.69	-22.23
307.55138397216797	155.5	2.8	-22.21
317.6920413970947	155.5	2.89	-22.14
328.4485340118408	155.5	2.78	-22.15
338.1011486053467	155.5	2.89	-22.13
346.4024066925049	155.5	2.83	-22.04
357.3648929595947	155.49	2.92	-22.09
367.07425117492676	155.49	2.81	-22.04
377.31313705444336	155.47	2.79	-22.14
387.2859477996826	155.46	2.74	-22.04
397.258996963501	155.45	2.7	-21.93
407.23323822021484	155.43	2.7	-21.82
417.30499267578125	155.4	2.8	-21.79
427.1829128265381	155.37	2.87	-21.86
437.15858459472656	155.33	2.92	-21.95
447.2494125366211	155.3	2.91	-22.05
456.9215774536133	155.26	2.89	-22.15
467.3037528991699	155.22	2.86	-22.25
476.914644241333	155.18	2.78	-22.33
487.4856472015381	155.15	2.67	-22.34
497.32327461242676	155.12	2.64	-22.44
507.30276107788086	155.08	2.7	-22.51
517.2674655914307	155.06	2.81	-22.53
527.2440910339355	155.06	2.71	-22.47
537.388801574707	155.05	2.63	-22.41
545.9072589874268	155.05	2.54	-22.35
557.1146011352539	155.04	2.46	-22.27
566.9209957122803	155.04	2.47	-22.16
577.8951644897461	155.05	2.43	-22.07
586.9996547698975	155.05	2.36	-21.98
596.8458652496338	155.06	2.41	-21.89
606.980562210083	155.06	2.5	-21.85
