Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
7.938623428344727	53.44	-0.26	-15.36
17.912864685058594	53.43	-0.19	-15.44
29.020309448242188	53.42	-0.17	-15.55
37.859439849853516	53.4	-0.12	-15.64
48.83003234863281	53.39	-0.02	-15.68
58.80451202392578	53.38	-0.13	-15.69
68.80950927734375	53.36	-0.23	-15.74
78.7508487701416	53.35	-0.33	-15.71
88.72437477111816	53.34	-0.33	-15.61
98.71935844421387	53.32	-0.38	-15.71
108.67881774902344	53.31	-0.34	-15.62
118.64399909973145	53.3	-0.3	-15.53
127.6249885559082	53.29	-0.27	-15.43
138.67568969726562	53.27	-0.32	-15.53
148.64468574523926	53.26	-0.24	-15.59
157.53936767578125	53.25	-0.17	-15.51
168.51043701171875	53.24	-0.11	-15.59
178.4830093383789	53.23	-0.15	-15.68
188.45653533935547	53.22	-0.23	-15.6
198.43029975891113	53.21	-0.24	-15.48
208.4047794342041	53.19	-0.18	-15.38
218.37949752807617	53.18	-0.18	-15.48
228.3496856689453	53.17	-0.21	-15.58
238.32321166992188	53.15	-0.29	-15.65
249.04823303222656	53.13	-0.36	-15.56
258.8832378387451	53.12	-0.42	-15.48
268.8593864440918	53.11	-0.31	-15.49
278.31339836120605	53.1	-0.42	-15.5
288.0830764770508	53.09	-0.53	-15.47
298.05660247802734	53.08	-0.43	-15.41
307.03234672546387	53.07	-0.35	-15.33
319.0031051635742	53.06	-0.36	-15.43
327.9767036437988	53.05	-0.3	-15.51
337.9504680633545	53.04	-0.22	-15.57
348.452091217041	53.03	-0.15	-15.65
358.89363288879395	53.02	-0.26	-15.61
368.9117431640625	53.02	-0.32	-15.52
377.8712749481201	53.01	-0.25	-15.43
388.81397247314453	52.99	-0.16	-15.5
398.7874984741211	52.98	-0.06	-15.54
408.76221656799316	52.97	0.05	-15.52
418.7357425689697	52.96	0.0	-15.61
428.7073612213135	52.96	-0.07	-15.69
438.69733810424805	52.96	-0.17	-15.72
448.6839771270752	52.95	-0.25	-15.64
458.62722396850586	52.94	-0.33	-15.55
468.6012268066406	52.93	-0.42	-15.47
478.6567687988281	52.92	-0.44	-15.36
487.5497817993164	52.9	-0.38	-15.27
498.5203742980957	52.88	-0.29	-15.21
507.4963569641113	52.86	-0.2	-15.16
518.5985565185547	52.85	-0.11	-15.23
528.8360118865967	52.84	-0.01	-15.27
538.4137630462646	52.83	-0.1	-15.22
549.0243434906006	52.82	-0.19	-15.19
558.3620071411133	52.8	-0.3	-15.21
568.335771560669	52.79	-0.37	-15.28
578.3500671386719	52.77	-0.45	-15.37
588.2813930511475	52.76	-0.35	-15.43
598.2828140258789	52.75	-0.26	-15.49
608.2274913787842	52.75	-0.16	-15.55
618.201732635498	52.74	-0.13	-15.45
628.4475326538086	52.74	-0.15	-15.35
638.1881237030029	52.75	-0.06	-15.3
649.1191387176514	52.76	-0.0	-15.39
658.0941677093506	52.76	-0.06	-15.47
669.0683364868164	52.75	-0.14	-15.55
678.0424118041992	52.74	-0.08	-15.47
687.0179176330566	52.74	-0.03	-15.38
697.9873180389404	52.74	-0.13	-15.44
707.9617977142334	52.74	-0.23	-15.4
718.9328670501709	52.73	-0.2	-15.3
727.9074192047119	52.72	-0.09	-15.31
738.882303237915	52.71	0.0	-15.38
748.8515377044678	52.71	0.05	-15.49
757.8279972076416	52.7	-0.05	-15.53
768.7997817993164	52.69	-0.05	-15.44
778.7718772888184	52.68	-0.13	-15.36
788.7458801269531	52.67	-0.13	-15.47
798.5098361968994	52.66	-0.09	-15.58
808.2981109619141	52.65	-0.02	-15.5
818.4506893157959	52.64	-0.09	-15.42
828.4227848052979	52.62	-0.18	-15.37
837.3997211456299	52.61	-0.22	-15.48
848.3691215515137	52.59	-0.24	-15.59
858.3424091339111	52.58	-0.24	-15.71
868.3178424835205	52.56	-0.14	-15.75
878.2896995544434	52.55	-0.19	-15.85
888.2629871368408	52.54	-0.28	-15.92
898.2372283935547	52.53	-0.24	-15.82
908.2098007202148	52.52	-0.22	-15.72
919.1811084747314	52.51	-0.15	-15.64
928.1561374664307	52.5	-0.07	-15.71
938.1296634674072	52.49	-0.02	-15.8
948.1029510498047	52.47	-0.1	-15.87
958.0762386322021	52.46	-0.11	-15.77
968.0497646331787	52.45	-0.21	-15.71
978.0228137969971	52.44	-0.11	-15.66
987.9968166351318	52.44	-0.21	-15.62
997.969388961792	52.43	-0.24	-15.72
1007.9426765441895	52.42	-0.31	-15.65
1017.9171562194824	52.41	-0.34	-15.76
1027.9459953308105	52.4	-0.24	-15.8
1036.8657112121582	52.39	-0.34	-15.75
1047.8358268737793	52.39	-0.23	-15.77
1058.854341506958	52.39	-0.15	-15.69
1068.8552856445312	52.38	-0.12	-15.58
1078.850507736206	52.37	-0.24	-15.56
1088.728427886963	52.37	-0.17	-15.64
1098.7482070922852	52.36	-0.16	-15.53
1108.6740493774414	52.35	-0.08	-15.6
1118.882179260254	52.33	-0.01	-15.68
1128.6208629608154	52.32	-0.04	-15.78
1138.594150543213	52.31	-0.11	-15.85
1148.5671997070312	52.3	-0.14	-15.74
1158.5414409637451	52.29	-0.14	-15.63
