Timestamp (ms)	Yaw (degree)	Pitch (degree)	Roll (degree)
11.968135833740234	256.8	-0.22	-19.44
20.944833755493164	256.78	-0.12	-19.46
31.917095184326172	256.76	-0.05	-19.53
41.889190673828125	256.74	-0.11	-19.62
51.86271667480469	256.72	-0.23	-19.65
61.83600425720215	256.7	-0.34	-19.63
71.81048393249512	256.68	-0.45	-19.59
81.78448677062988	256.65	-0.56	-19.56
91.75801277160645	256.63	-0.6	-19.67
101.84645652770996	256.6	-0.5	-19.68
111.70578002929688	256.58	-0.4	-19.65
122.73216247558594	256.56	-0.51	-19.71
132.65061378479004	256.55	-0.6	-19.79
142.62700080871582	256.53	-0.52	-19.73
152.80938148498535	256.52	-0.45	-19.81
162.57071495056152	256.5	-0.37	-19.88
172.5466251373291	256.49	-0.32	-19.98
183.1202507019043	256.48	-0.37	-19.88
192.49248504638672	256.46	-0.42	-19.78
201.49660110473633	256.45	-0.51	-19.72
212.66674995422363	256.42	-0.6	-19.8
221.41504287719727	256.4	-0.68	-19.89
232.38611221313477	256.38	-0.58	-19.88
242.35939979553223	256.35	-0.51	-19.81
252.3651123046875	256.33	-0.49	-19.72
262.3121738433838	256.3	-0.59	-19.77
272.2814083099365	256.29	-0.69	-19.84
283.282995223999	256.27	-0.68	-19.76
292.5853729248047	256.25	-0.78	-19.73
302.2010326385498	256.23	-0.75	-19.83
312.2272491455078	256.21	-0.72	-19.93
323.18687438964844	256.19	-0.67	-20.03
333.12082290649414	256.17	-0.62	-20.12
342.6830768585205	256.16	-0.55	-20.2
353.06668281555176	256.15	-0.59	-20.11
363.0714416503906	256.13	-0.62	-20.01
373.0170726776123	256.11	-0.66	-19.92
382.98797607421875	256.1	-0.74	-19.87
392.9886817932129	256.08	-0.75	-19.98
401.93939208984375	256.06	-0.74	-19.88
411.9153022766113	256.04	-0.69	-19.98
423.14839363098145	256.02	-0.65	-20.07
432.85608291625977	256.01	-0.59	-20.16
442.83080101013184	255.99	-0.61	-20.06
452.8195858001709	255.98	-0.66	-19.96
463.9275074005127	255.96	-0.75	-19.9
473.74916076660156	255.95	-0.69	-19.98
482.9213619232178	255.94	-0.69	-20.08
493.67737770080566	255.93	-0.74	-20.17
502.2542476654053	255.92	-0.77	-20.27
512.6121044158936	255.92	-0.66	-20.3
522.7005481719971	255.91	-0.65	-20.2
532.6931476593018	255.9	-0.64	-20.1
543.6437129974365	255.9	-0.73	-20.05
551.7377853393555	255.89	-0.83	-20.02
562.7801418304443	255.89	-0.72	-20.04
572.5672245025635	255.9	-0.68	-20.13
583.29176902771	255.9	-0.65	-20.03
592.5896167755127	255.9	-0.54	-19.99
602.4894714355469	255.9	-0.44	-20.03
612.4618053436279	255.91	-0.38	-20.11
622.4346160888672	255.91	-0.41	-20.2
633.4097385406494	255.91	-0.38	-20.1
642.5912380218506	255.91	-0.47	-20.15
653.3937454223633	255.91	-0.49	-20.25
662.3303890228271	255.91	-0.43	-20.35
672.3082065582275	255.9	-0.37	-20.44
682.9099655151367	255.9	-0.26	-20.39
693.2578086853027	255.9	-0.31	-20.3
702.2256851196289	255.9	-0.35	-20.21
713.1950855255127	255.91	-0.4	-20.11
724.1666316986084	255.9	-0.46	-20.03
732.1436405181885	255.9	-0.47	-19.92
743.1206703186035	255.9	-0.38	-19.98
752.091646194458	255.89	-0.49	-19.96
762.2754573822021	255.89	-0.56	-20.03
772.0375061035156	255.88	-0.46	-20.01
782.0112705230713	255.87	-0.36	-19.98
791.9847965240479	255.85	-0.26	-19.94
801.9585609436035	255.84	-0.15	-19.88
811.9313716888428	255.82	-0.04	-19.86
821.9051361083984	255.81	-0.08	-19.94
832.2155475616455	255.81	-0.18	-19.92
841.853141784668	255.8	-0.28	-19.9
852.5199890136719	255.79	-0.38	-19.89
862.2894287109375	255.78	-0.47	-19.91
872.7734088897705	255.77	-0.5	-20.01
881.7696571350098	255.76	-0.4	-20.07
892.7943706512451	255.75	-0.34	-19.98
902.8873443603516	255.75	-0.45	-19.98
912.7106666564941	255.75	-0.35	-19.94
922.6419925689697	255.75	-0.36	-19.85
931.6163063049316	255.74	-0.34	-19.96
942.5947666168213	255.74	-0.24	-20.02
952.641487121582	255.74	-0.15	-20.09
962.5351428985596	255.74	-0.04	-20.08
972.5358486175537	255.74	0.01	-19.98
982.4850559234619	255.74	-0.04	-19.89
992.4557209014893	255.74	-0.11	-19.98
1003.429651260376	255.73	-0.14	-20.08
1012.7146244049072	255.71	-0.05	-20.15
1023.5037803649902	255.7	0.03	-20.08
1032.4583053588867	255.68	0.09	-20.01
1043.4398651123047	255.66	0.0	-20.09
1052.5386333465576	255.64	-0.08	-20.17
1062.3979568481445	255.63	-0.19	-20.22
1073.0504989624023	255.61	-0.21	-20.14
1080.8875560760498	255.59	-0.3	-20.22
1091.8490886688232	255.57	-0.3	-20.35
1102.332592010498	255.55	-0.26	-20.46
1111.3090515136719	255.54	-0.21	-20.56
1122.2803592681885	255.53	-0.14	-20.5
1132.253646850586	255.52	-0.18	-20.4
1142.2271728515625	255.51	-0.21	-20.31
1152.2018909454346	255.5	-0.14	-20.38
1162.1742248535156	255.48	-0.1	-20.49
1172.1477508544922	255.47	-0.13	-20.39
1182.1210384368896	255.46	-0.14	-20.3
1192.0955181121826	255.44	-0.22	-20.24
